"MTurkCode","listNum","goal","goalType","variable","rating","timeStamp","terminate_time"
"A2BEBDMQ7SI4IY",5,5,"short-term","endTime",NA,"baseline",NA
"A2BJTPZLXIGO8D",3,1,"recurrance","endTime",NA,"baseline",NA
"A2BJTPZLXIGO8D",3,2,"recurrance","endTime",NA,"baseline",NA
"A2BJTPZLXIGO8D",3,3,"recurrance","endTime",NA,"baseline",NA
"A2CP6MLJVJYBO7",2,1,"recurrance","endTime",NA,"baseline",NA
"A2CP6MLJVJYBO7",2,2,"recurrance","endTime",NA,"baseline",NA
"A2CYMT8T33U6EE",5,1,"recurrance","endTime",NA,"baseline",NA
"A2CYMT8T33U6EE",5,2,"recurrance","endTime",NA,"baseline",NA
"A2CYMT8T33U6EE",5,3,"recurrance","endTime",NA,"baseline",NA
"A2CYMT8T33U6EE",5,4,"recurrance","endTime",NA,"baseline",NA
"A2CYMT8T33U6EE",5,5,"recurrance","endTime",NA,"baseline",NA
"A2DVV59R1CQU6T",3,1,"long-term","endTime",NA,"baseline",NA
"A2DVV59R1CQU6T",3,2,"recurrance","endTime",NA,"baseline",NA
"A2DVV59R1CQU6T",3,3,"recurrance","endTime",NA,"baseline",NA
"A2EK1HDV4I4GSK",2,1,"long-term","endTime",NA,"baseline",NA
"A2EK1HDV4I4GSK",2,2,"long-term","endTime",NA,"baseline",NA
"A2EMTSJS47K8SU",3,1,"long-term","endTime",NA,"baseline",NA
"A2EMTSJS47K8SU",3,2,"recurrance","endTime",NA,"baseline",NA
"A2EMTSJS47K8SU",3,3,"short-term","endTime",NA,"baseline",NA
"A2ESBX4C2Q6TQY",5,1,"short-term","endTime",NA,"baseline",NA
"A2ESBX4C2Q6TQY",5,2,"long-term","endTime",NA,"baseline",NA
"A2ESBX4C2Q6TQY",5,3,"long-term","endTime",NA,"baseline",NA
"A2ESBX4C2Q6TQY",5,4,"long-term","endTime",NA,"baseline",NA
"A2ESBX4C2Q6TQY",5,5,"recurrance","endTime",NA,"baseline",NA
"A2F5QCUTZU7KF7",3,1,"recurrance","endTime",NA,"baseline",NA
"A2F5QCUTZU7KF7",3,2,"long-term","endTime",NA,"baseline",NA
"A2F5QCUTZU7KF7",3,3,"recurrance","endTime",NA,"baseline",NA
"A2FP41BSPG0Y4A",5,1,"recurrance","endTime",NA,"baseline",NA
"A2FP41BSPG0Y4A",5,2,"recurrance","endTime",NA,"baseline",NA
"A2FP41BSPG0Y4A",5,3,"long-term","endTime",NA,"baseline",NA
"A2FP41BSPG0Y4A",5,4,"recurrance","endTime",NA,"baseline",NA
"A2FP41BSPG0Y4A",5,5,"short-term","endTime",NA,"baseline",NA
"A2GTBBZA2M82NR",4,1,"recurrance","endTime",NA,"baseline",NA
"A2GTBBZA2M82NR",4,2,"short-term","endTime",NA,"baseline",NA
"A2GTBBZA2M82NR",4,3,"recurrance","endTime",NA,"baseline",NA
"A2GTBBZA2M82NR",4,4,"recurrance","endTime",NA,"baseline",NA
"A2H0VR477QHYO7",4,1,"long-term","endTime",NA,"baseline",NA
"A2H0VR477QHYO7",4,2,"long-term","endTime",NA,"baseline",NA
"A2H0VR477QHYO7",4,3,"long-term","endTime",NA,"baseline",NA
"A2H0VR477QHYO7",4,4,"long-term","endTime",NA,"baseline",NA
"A2H6Q22X1V1FTX",3,1,"short-term","endTime",NA,"baseline",NA
"A2H6Q22X1V1FTX",3,2,"long-term","endTime",NA,"baseline",NA
"A2H6Q22X1V1FTX",3,3,"short-term","endTime",NA,"baseline",NA
"A2H92K2776A1IC",4,1,"short-term","endTime",NA,"baseline",NA
"A2H92K2776A1IC",4,2,"short-term","endTime",NA,"baseline",NA
"A2H92K2776A1IC",4,3,"short-term","endTime",NA,"baseline",NA
"A2H92K2776A1IC",4,4,"short-term","endTime",NA,"baseline",NA
"A2HJYX70UQW9XR",5,1,"short-term","endTime",NA,"baseline",NA
"A2HJYX70UQW9XR",5,2,"recurrance","endTime",NA,"baseline",NA
"A2HJYX70UQW9XR",5,3,"long-term","endTime",NA,"baseline",NA
"A2HJYX70UQW9XR",5,4,"recurrance","endTime",NA,"baseline",NA
"A2HJYX70UQW9XR",5,5,"recurrance","endTime",NA,"baseline",NA
"A2HQMB1GSEADL",5,1,"short-term","endTime",NA,"baseline",NA
"A2HQMB1GSEADL",5,2,"recurrance","endTime",NA,"baseline",NA
"A2HQMB1GSEADL",5,3,"short-term","endTime",NA,"baseline",NA
"A2HQMB1GSEADL",5,4,"recurrance","endTime",NA,"baseline",NA
"A2HQMB1GSEADL",5,5,"recurrance","endTime",NA,"baseline",NA
"A2IJEKMVEHQ90W",5,1,"recurrance","endTime",NA,"baseline",NA
"A2IJEKMVEHQ90W",5,2,"long-term","endTime",NA,"baseline",NA
"A2IJEKMVEHQ90W",5,3,"recurrance","endTime",NA,"baseline",NA
"A2IJEKMVEHQ90W",5,4,"recurrance","endTime",NA,"baseline",NA
"A2IJEKMVEHQ90W",5,5,"long-term","endTime",NA,"baseline",NA
"A2KOR4003SVNC5",3,1,"short-term","endTime",NA,"baseline",NA
"A2KOR4003SVNC5",3,2,"long-term","endTime",NA,"baseline",NA
"A2KOR4003SVNC5",3,3,"long-term","endTime",NA,"baseline",NA
"A2LT6KC1X51FVW",2,1,"recurrance","endTime",NA,"baseline",NA
"A2LT6KC1X51FVW",2,2,"recurrance","endTime",NA,"baseline",NA
"A2LU3430Q972IN",3,1,"short-term","endTime",NA,"baseline",NA
"A2LU3430Q972IN",3,2,"short-term","endTime",NA,"baseline",NA
"A2LU3430Q972IN",3,3,"short-term","endTime",NA,"baseline",NA
"A2NAKIXS3DVGAA",1,1,"recurrance","endTime",NA,"baseline",NA
"A2NHFSO7GMM8QR",2,1,"long-term","endTime",NA,"baseline",NA
"A2NHFSO7GMM8QR",2,2,"recurrance","endTime",NA,"baseline",NA
"A2O2Q0LVWOWJ1G",4,1,"long-term","endTime",NA,"baseline",NA
"A2O2Q0LVWOWJ1G",4,2,"short-term","endTime",NA,"baseline",NA
"A2O2Q0LVWOWJ1G",4,3,"short-term","endTime",NA,"baseline",NA
"A2O2Q0LVWOWJ1G",4,4,"short-term","endTime",NA,"baseline",NA
"A2PE32I58ANCDD",2,1,"recurrance","endTime",NA,"baseline",NA
"A2PE32I58ANCDD",2,2,"recurrance","endTime",NA,"baseline",NA
"A2R75YFKVALBXE",5,1,"long-term","endTime",NA,"baseline",NA
"A2R75YFKVALBXE",5,2,"long-term","endTime",NA,"baseline",NA
"A2R75YFKVALBXE",5,3,"long-term","endTime",NA,"baseline",NA
"A2R75YFKVALBXE",5,4,"recurrance","endTime",NA,"baseline",NA
"A2R75YFKVALBXE",5,5,"long-term","endTime",NA,"baseline",NA
"A2R9OK4M877ZCC",3,1,"short-term","endTime",NA,"baseline",NA
"A2R9OK4M877ZCC",3,2,"recurrance","endTime",NA,"baseline",NA
"A2R9OK4M877ZCC",3,3,"recurrance","endTime",NA,"baseline",NA
"A2RMJNF6IPI42F",5,1,"long-term","endTime",NA,"baseline",NA
"A2RMJNF6IPI42F",5,2,"long-term","endTime",NA,"baseline",NA
"A2RMJNF6IPI42F",5,3,"long-term","endTime",NA,"baseline",NA
"A2RMJNF6IPI42F",5,4,"long-term","endTime",NA,"baseline",NA
"A2RMJNF6IPI42F",5,5,"long-term","endTime",NA,"baseline",NA
"A2SFFO79KSG5VA",5,1,"short-term","endTime",NA,"baseline",NA
"A2SFFO79KSG5VA",5,2,"recurrance","endTime",NA,"baseline",NA
"A2SFFO79KSG5VA",5,3,"recurrance","endTime",NA,"baseline",NA
"A2SFFO79KSG5VA",5,4,"recurrance","endTime",NA,"baseline",NA
"A2SFFO79KSG5VA",5,5,"long-term","endTime",NA,"baseline",NA
"A2SKOPFTRTNFUY",4,1,"short-term","endTime",NA,"baseline",NA
"A2SKOPFTRTNFUY",4,2,"recurrance","endTime",NA,"baseline",NA
"A2SKOPFTRTNFUY",4,3,"recurrance","endTime",NA,"baseline",NA
"A2SKOPFTRTNFUY",4,4,"recurrance","endTime",NA,"baseline",NA
"A2TLN8489YGY81",1,1,"recurrance","endTime",NA,"baseline",NA
"A2VGEE0ZIZ8CBQ",3,1,"recurrance","endTime",NA,"baseline",NA
"A2VGEE0ZIZ8CBQ",3,2,"recurrance","endTime",NA,"baseline",NA
"A2VGEE0ZIZ8CBQ",3,3,"recurrance","endTime",NA,"baseline",NA
"A2VGFS03KCCR1Q",2,1,"short-term","endTime",NA,"baseline",NA
"A2VGFS03KCCR1Q",2,2,"recurrance","endTime",NA,"baseline",NA
"A2VNSNAN1LZBAM",3,1,"long-term","endTime",NA,"baseline",NA
"A2VNSNAN1LZBAM",3,2,"long-term","endTime",NA,"baseline",NA
"A2VNSNAN1LZBAM",3,3,"short-term","endTime",NA,"baseline",NA
"A2W0G89O7E9EFO",5,1,"long-term","endTime",NA,"baseline",NA
"A2W0G89O7E9EFO",5,2,"short-term","endTime",NA,"baseline",NA
"A2W0G89O7E9EFO",5,3,"long-term","endTime",NA,"baseline",NA
"A2W0G89O7E9EFO",5,4,"long-term","endTime",NA,"baseline",NA
"A2W0G89O7E9EFO",5,5,"long-term","endTime",NA,"baseline",NA
"A2WJMGV0HKQG3Z",3,1,"recurrance","endTime",NA,"baseline",NA
"A2WJMGV0HKQG3Z",3,2,"long-term","endTime",NA,"baseline",NA
"A2WJMGV0HKQG3Z",3,3,"recurrance","endTime",NA,"baseline",NA
"A2WZ8ZEB00LYF7",2,1,"long-term","endTime",NA,"baseline",NA
"A2WZ8ZEB00LYF7",2,2,"short-term","endTime",NA,"baseline",NA
"A2X3FSFHV5GHJU",3,1,"long-term","endTime",NA,"baseline",NA
"A2X3FSFHV5GHJU",3,2,"recurrance","endTime",NA,"baseline",NA
"A2X3FSFHV5GHJU",3,3,"long-term","endTime",NA,"baseline",NA
"A2Y0WNHMT4PZ4C",3,1,"long-term","endTime",NA,"baseline",NA
"A2Y0WNHMT4PZ4C",3,2,"recurrance","endTime",NA,"baseline",NA
"A2Y0WNHMT4PZ4C",3,3,"long-term","endTime",NA,"baseline",NA
"A2YVAWO75X8R78",5,1,"long-term","endTime",NA,"baseline",NA
"A2YVAWO75X8R78",5,2,"recurrance","endTime",NA,"baseline",NA
"A2YVAWO75X8R78",5,3,"recurrance","endTime",NA,"baseline",NA
"A2YVAWO75X8R78",5,4,"recurrance","endTime",NA,"baseline",NA
"A2YVAWO75X8R78",5,5,"recurrance","endTime",NA,"baseline",NA
"A2ZGAH6NOSU2PO",5,1,"recurrance","endTime",NA,"baseline",NA
"A2ZGAH6NOSU2PO",5,2,"short-term","endTime",NA,"baseline",NA
"A2ZGAH6NOSU2PO",5,3,"long-term","endTime",NA,"baseline",NA
"A2ZGAH6NOSU2PO",5,4,"short-term","endTime",NA,"baseline",NA
"A2ZGAH6NOSU2PO",5,5,"short-term","endTime",NA,"baseline",NA
"A302KOFOYLD89A",3,1,"long-term","endTime",NA,"baseline",NA
"A302KOFOYLD89A",3,2,"recurrance","endTime",NA,"baseline",NA
"A302KOFOYLD89A",3,3,"recurrance","endTime",NA,"baseline",NA
"A30FIPRPFQRBO6",3,1,"recurrance","endTime",NA,"baseline",NA
"A30FIPRPFQRBO6",3,2,"recurrance","endTime",NA,"baseline",NA
"A30FIPRPFQRBO6",3,3,"long-term","endTime",NA,"baseline",NA
"A30HUZHJBOX1LK",2,1,"recurrance","endTime",NA,"baseline",NA
"A30HUZHJBOX1LK",2,2,"recurrance","endTime",NA,"baseline",NA
"A314XJY8V1YL12",4,1,"long-term","endTime",NA,"baseline",NA
"A314XJY8V1YL12",4,2,"long-term","endTime",NA,"baseline",NA
"A314XJY8V1YL12",4,3,"recurrance","endTime",NA,"baseline",NA
"A314XJY8V1YL12",4,4,"recurrance","endTime",NA,"baseline",NA
"A321WQIFK10UV3",3,1,"long-term","endTime",NA,"baseline",NA
"A321WQIFK10UV3",3,2,"recurrance","endTime",NA,"baseline",NA
"A321WQIFK10UV3",3,3,"short-term","endTime",NA,"baseline",NA
"A33RI08QRVG5Q0",5,1,"recurrance","endTime",NA,"baseline",NA
"A33RI08QRVG5Q0",5,2,"recurrance","endTime",NA,"baseline",NA
"A33RI08QRVG5Q0",5,3,"recurrance","endTime",NA,"baseline",NA
"A33RI08QRVG5Q0",5,4,"recurrance","endTime",NA,"baseline",NA
"A33RI08QRVG5Q0",5,5,"recurrance","endTime",NA,"baseline",NA
"A34VLM2UC0JY11",2,1,"short-term","endTime",NA,"baseline",NA
"A34VLM2UC0JY11",2,2,"long-term","endTime",NA,"baseline",NA
"A350SLJRMBIFM4",4,1,"long-term","endTime",NA,"baseline",NA
"A350SLJRMBIFM4",4,2,"long-term","endTime",NA,"baseline",NA
"A350SLJRMBIFM4",4,3,"short-term","endTime",NA,"baseline",NA
"A350SLJRMBIFM4",4,4,"recurrance","endTime",NA,"baseline",NA
"A351LMMMFYPM7U",5,1,"recurrance","endTime",NA,"baseline",NA
"A351LMMMFYPM7U",5,2,"short-term","endTime",NA,"baseline",NA
"A351LMMMFYPM7U",5,3,"long-term","endTime",NA,"baseline",NA
"A351LMMMFYPM7U",5,4,"long-term","endTime",NA,"baseline",NA
"A351LMMMFYPM7U",5,5,"long-term","endTime",NA,"baseline",NA
"A36ZURENFWTYOZ",5,1,"long-term","endTime",NA,"baseline",NA
"A36ZURENFWTYOZ",5,2,"long-term","endTime",NA,"baseline",NA
"A36ZURENFWTYOZ",5,3,"short-term","endTime",NA,"baseline",NA
"A36ZURENFWTYOZ",5,4,"recurrance","endTime",NA,"baseline",NA
"A36ZURENFWTYOZ",5,5,"short-term","endTime",NA,"baseline",NA
"A37PUSY6CJ7TQ0",5,1,"short-term","endTime",NA,"baseline",NA
"A37PUSY6CJ7TQ0",5,2,"long-term","endTime",NA,"baseline",NA
"A37PUSY6CJ7TQ0",5,3,"short-term","endTime",NA,"baseline",NA
"A37PUSY6CJ7TQ0",5,4,"short-term","endTime",NA,"baseline",NA
"A37PUSY6CJ7TQ0",5,5,"long-term","endTime",NA,"baseline",NA
"A38BO0BRCQX6OV",3,1,"long-term","endTime",NA,"baseline",NA
"A38BO0BRCQX6OV",3,2,"long-term","endTime",NA,"baseline",NA
"A38BO0BRCQX6OV",3,3,"recurrance","endTime",NA,"baseline",NA
"A38DHLB88V8DL8",4,1,"recurrance","endTime",NA,"baseline",NA
"A38DHLB88V8DL8",4,2,"short-term","endTime",NA,"baseline",NA
"A38DHLB88V8DL8",4,3,"short-term","endTime",NA,"baseline",NA
"A38DHLB88V8DL8",4,4,"recurrance","endTime",NA,"baseline",NA
"A3989GRV3UV5VW",3,1,"recurrance","endTime",NA,"baseline",NA
"A3989GRV3UV5VW",3,2,"long-term","endTime",NA,"baseline",NA
"A3989GRV3UV5VW",3,3,"long-term","endTime",NA,"baseline",NA
"A39H9RIYRB5ZYV",5,1,"recurrance","endTime",NA,"baseline",NA
"A39H9RIYRB5ZYV",5,2,"recurrance","endTime",NA,"baseline",NA
"A39H9RIYRB5ZYV",5,3,"long-term","endTime",NA,"baseline",NA
"A39H9RIYRB5ZYV",5,4,"recurrance","endTime",NA,"baseline",NA
"A39H9RIYRB5ZYV",5,5,"long-term","endTime",NA,"baseline",NA
"A3AE0JEXW4DB34",5,1,"short-term","endTime",NA,"baseline",NA
"A3AE0JEXW4DB34",5,2,"recurrance","endTime",NA,"baseline",NA
"A3AE0JEXW4DB34",5,3,"long-term","endTime",NA,"baseline",NA
"A3AE0JEXW4DB34",5,4,"recurrance","endTime",NA,"baseline",NA
"A3AE0JEXW4DB34",5,5,"long-term","endTime",NA,"baseline",NA
"A3AJJHOAV7WIUQ",3,1,"short-term","endTime",NA,"baseline",NA
"A3AJJHOAV7WIUQ",3,2,"long-term","endTime",NA,"baseline",NA
"A3AJJHOAV7WIUQ",3,3,"short-term","endTime",NA,"baseline",NA
"A3BE3KXD518TZ4",3,1,"short-term","endTime",NA,"baseline",NA
"A3BE3KXD518TZ4",3,2,"recurrance","endTime",NA,"baseline",NA
"A3BE3KXD518TZ4",3,3,"long-term","endTime",NA,"baseline",NA
"A3CAF7LTD3ORSG",3,1,"short-term","endTime",NA,"baseline",NA
"A3CAF7LTD3ORSG",3,2,"short-term","endTime",NA,"baseline",NA
"A3CAF7LTD3ORSG",3,3,"recurrance","endTime",NA,"baseline",NA
"A3E76V59BKGKCQ",3,1,"long-term","endTime",NA,"baseline",NA
"A3E76V59BKGKCQ",3,2,"recurrance","endTime",NA,"baseline",NA
"A3E76V59BKGKCQ",3,3,"short-term","endTime",NA,"baseline",NA
"A3EXD5E390Z6B3",3,1,"recurrance","endTime",NA,"baseline",NA
"A3EXD5E390Z6B3",3,2,"recurrance","endTime",NA,"baseline",NA
"A3EXD5E390Z6B3",3,3,"short-term","endTime",NA,"baseline",NA
"A3GI28OVLDI9ST",5,1,"short-term","endTime",NA,"baseline",NA
"A3GI28OVLDI9ST",5,2,"short-term","endTime",NA,"baseline",NA
"A3GI28OVLDI9ST",5,3,"short-term","endTime",NA,"baseline",NA
"A3GI28OVLDI9ST",5,4,"long-term","endTime",NA,"baseline",NA
"A3GI28OVLDI9ST",5,5,"short-term","endTime",NA,"baseline",NA
"A3GZXU4FUJTKZD",5,1,"short-term","endTime",NA,"baseline",NA
"A3GZXU4FUJTKZD",5,2,"short-term","endTime",NA,"baseline",NA
"A3GZXU4FUJTKZD",5,3,"long-term","endTime",NA,"baseline",NA
"A3GZXU4FUJTKZD",5,4,"short-term","endTime",NA,"baseline",NA
"A3GZXU4FUJTKZD",5,5,"short-term","endTime",NA,"baseline",NA
"A3HXM7BGH18FOW",3,1,"recurrance","endTime",NA,"baseline",NA
"A3HXM7BGH18FOW",3,2,"long-term","endTime",NA,"baseline",NA
"A3HXM7BGH18FOW",3,3,"recurrance","endTime",NA,"baseline",NA
"A3KFFIBJZVM0J2",4,1,"short-term","endTime",NA,"baseline",NA
"A3KFFIBJZVM0J2",4,2,"short-term","endTime",NA,"baseline",NA
"A3KFFIBJZVM0J2",4,3,"short-term","endTime",NA,"baseline",NA
"A3KFFIBJZVM0J2",4,4,"short-term","endTime",NA,"baseline",NA
"A3KIDRWRKC7RI5",5,1,"long-term","endTime",NA,"baseline",NA
"A3KIDRWRKC7RI5",5,2,"short-term","endTime",NA,"baseline",NA
"A3KIDRWRKC7RI5",5,3,"recurrance","endTime",NA,"baseline",NA
"A3KIDRWRKC7RI5",5,4,"long-term","endTime",NA,"baseline",NA
"A3KIDRWRKC7RI5",5,5,"recurrance","endTime",NA,"baseline",NA
"A3KIZLHCD945UK",3,1,"short-term","endTime",NA,"baseline",NA
"A3KIZLHCD945UK",3,2,"recurrance","endTime",NA,"baseline",NA
"A3KIZLHCD945UK",3,3,"short-term","endTime",NA,"baseline",NA
"A3KNLR8H286IHT",3,1,"short-term","endTime",NA,"baseline",NA
"A3KNLR8H286IHT",3,2,"recurrance","endTime",NA,"baseline",NA
"A3KNLR8H286IHT",3,3,"recurrance","endTime",NA,"baseline",NA
"A3LL096CAY5WHB",2,1,"recurrance","endTime",NA,"baseline",NA
"A3LL096CAY5WHB",2,2,"recurrance","endTime",NA,"baseline",NA
"A3M81P9BEVE1GD",5,1,"short-term","endTime",NA,"baseline",NA
"A3M81P9BEVE1GD",5,2,"recurrance","endTime",NA,"baseline",NA
"A3M81P9BEVE1GD",5,3,"recurrance","endTime",NA,"baseline",NA
"A3M81P9BEVE1GD",5,4,"short-term","endTime",NA,"baseline",NA
"A3M81P9BEVE1GD",5,5,"long-term","endTime",NA,"baseline",NA
"A3NKNOE5HIXXL",3,1,"short-term","endTime",NA,"baseline",NA
"A3NKNOE5HIXXL",3,2,"long-term","endTime",NA,"baseline",NA
"A3NKNOE5HIXXL",3,3,"long-term","endTime",NA,"baseline",NA
"A3NLSGHK6RFXA8",4,1,"long-term","endTime",NA,"baseline",NA
"A3NLSGHK6RFXA8",4,2,"recurrance","endTime",NA,"baseline",NA
"A3NLSGHK6RFXA8",4,3,"short-term","endTime",NA,"baseline",NA
"A3NLSGHK6RFXA8",4,4,"long-term","endTime",NA,"baseline",NA
"A3NRAEKWOKVUNN",2,1,"recurrance","endTime",NA,"baseline",NA
"A3NRAEKWOKVUNN",2,2,"long-term","endTime",NA,"baseline",NA
"A3NXT3OVGL7QNR",1,1,"long-term","endTime",NA,"baseline",NA
"A3O0ZQMDKOKAMR",2,1,"recurrance","endTime",NA,"baseline",NA
"A3O0ZQMDKOKAMR",2,2,"long-term","endTime",NA,"baseline",NA
"A3OAXRZT3MVJML",3,1,"long-term","endTime",NA,"baseline",NA
"A3OAXRZT3MVJML",3,2,"short-term","endTime",NA,"baseline",NA
"A3OAXRZT3MVJML",3,3,"long-term","endTime",NA,"baseline",NA
"A3OLRWACCCCUTU",5,1,"short-term","endTime",NA,"baseline",NA
"A3OLRWACCCCUTU",5,2,"short-term","endTime",NA,"baseline",NA
"A3OLRWACCCCUTU",5,3,"recurrance","endTime",NA,"baseline",NA
"A3OLRWACCCCUTU",5,4,"recurrance","endTime",NA,"baseline",NA
"A3OLRWACCCCUTU",5,5,"short-term","endTime",NA,"baseline",NA
"A3OPRR8AXT6OSJ",3,1,"recurrance","endTime",NA,"baseline",NA
"A3OPRR8AXT6OSJ",3,2,"recurrance","endTime",NA,"baseline",NA
"A3OPRR8AXT6OSJ",3,3,"recurrance","endTime",NA,"baseline",NA
"A3OUNEJO97MM8E",3,1,"short-term","endTime",NA,"baseline",NA
"A3OUNEJO97MM8E",3,2,"long-term","endTime",NA,"baseline",NA
"A3OUNEJO97MM8E",3,3,"short-term","endTime",NA,"baseline",NA
"A3PGCZCYMXQMZ8",4,1,"recurrance","endTime",NA,"baseline",NA
"A3PGCZCYMXQMZ8",4,2,"long-term","endTime",NA,"baseline",NA
"A3PGCZCYMXQMZ8",4,3,"long-term","endTime",NA,"baseline",NA
"A3PGCZCYMXQMZ8",4,4,"long-term","endTime",NA,"baseline",NA
"A3PSV85ZUXP9VF",3,1,"long-term","endTime",NA,"baseline",NA
"A3PSV85ZUXP9VF",3,2,"short-term","endTime",NA,"baseline",NA
"A3PSV85ZUXP9VF",3,3,"short-term","endTime",NA,"baseline",NA
"A3QSFE6GKO157S",2,1,"recurrance","endTime",NA,"baseline",NA
"A3QSFE6GKO157S",2,2,"recurrance","endTime",NA,"baseline",NA
"A3ROYUO9LWA22S",5,1,"short-term","endTime",NA,"baseline",NA
"A3ROYUO9LWA22S",5,2,"short-term","endTime",NA,"baseline",NA
"A3ROYUO9LWA22S",5,3,"long-term","endTime",NA,"baseline",NA
"A3ROYUO9LWA22S",5,4,"short-term","endTime",NA,"baseline",NA
"A3ROYUO9LWA22S",5,5,"recurrance","endTime",NA,"baseline",NA
"A3U2S6OPJNS4AQ",1,1,"short-term","endTime",NA,"baseline",NA
"A3U4SSUB9ZZ9T0",3,1,"long-term","endTime",NA,"baseline",NA
"A3U4SSUB9ZZ9T0",3,2,"recurrance","endTime",NA,"baseline",NA
"A3U4SSUB9ZZ9T0",3,3,"recurrance","endTime",NA,"baseline",NA
"A3UUH3632AI3ZX",1,1,"short-term","endTime",NA,"baseline",NA
"A3VYBAO7UQQHGC",3,1,"short-term","endTime",NA,"baseline",NA
"A3VYBAO7UQQHGC",3,2,"short-term","endTime",NA,"baseline",NA
"A3VYBAO7UQQHGC",3,3,"short-term","endTime",NA,"baseline",NA
"A3VZUPCZB4Q9XW",5,1,"recurrance","endTime",NA,"baseline",NA
"A3VZUPCZB4Q9XW",5,2,"long-term","endTime",NA,"baseline",NA
"A3VZUPCZB4Q9XW",5,3,"long-term","endTime",NA,"baseline",NA
"A3VZUPCZB4Q9XW",5,4,"long-term","endTime",NA,"baseline",NA
"A3VZUPCZB4Q9XW",5,5,"recurrance","endTime",NA,"baseline",NA
"A47VCO946DO5K",3,1,"short-term","endTime",NA,"baseline",NA
"A47VCO946DO5K",3,2,"long-term","endTime",NA,"baseline",NA
"A47VCO946DO5K",3,3,"long-term","endTime",NA,"baseline",NA
"A49CVVOWN4D6Y",5,1,"long-term","endTime",NA,"baseline",NA
"A49CVVOWN4D6Y",5,2,"long-term","endTime",NA,"baseline",NA
"A49CVVOWN4D6Y",5,3,"long-term","endTime",NA,"baseline",NA
"A49CVVOWN4D6Y",5,4,"long-term","endTime",NA,"baseline",NA
"A49CVVOWN4D6Y",5,5,"short-term","endTime",NA,"baseline",NA
"A4BDXOXC4D8FX",3,1,"short-term","endTime",NA,"baseline",NA
"A4BDXOXC4D8FX",3,2,"short-term","endTime",NA,"baseline",NA
"A4BDXOXC4D8FX",3,3,"recurrance","endTime",NA,"baseline",NA
"A5A14MTB35J23",5,1,"recurrance","endTime",NA,"baseline",NA
"A5A14MTB35J23",5,2,"recurrance","endTime",NA,"baseline",NA
"A5A14MTB35J23",5,3,"short-term","endTime",NA,"baseline",NA
"A5A14MTB35J23",5,4,"recurrance","endTime",NA,"baseline",NA
"A5A14MTB35J23",5,5,"long-term","endTime",NA,"baseline",NA
"A5E2P5F1AXYZ1",5,1,"recurrance","endTime",NA,"baseline",NA
"A5E2P5F1AXYZ1",5,2,"recurrance","endTime",NA,"baseline",NA
"A5E2P5F1AXYZ1",5,3,"long-term","endTime",NA,"baseline",NA
"A5E2P5F1AXYZ1",5,4,"long-term","endTime",NA,"baseline",NA
"A5E2P5F1AXYZ1",5,5,"recurrance","endTime",NA,"baseline",NA
"A6JUD4NCQCDWG",2,1,"long-term","endTime",NA,"baseline",NA
"A6JUD4NCQCDWG",2,2,"short-term","endTime",NA,"baseline",NA
"A6R5AQ4D638BH",3,1,"long-term","endTime",NA,"baseline",NA
"A6R5AQ4D638BH",3,2,"short-term","endTime",NA,"baseline",NA
"A6R5AQ4D638BH",3,3,"short-term","endTime",NA,"baseline",NA
"A770OB1ZAGJ4G",4,1,"recurrance","endTime",NA,"baseline",NA
"A770OB1ZAGJ4G",4,2,"recurrance","endTime",NA,"baseline",NA
"A770OB1ZAGJ4G",4,3,"recurrance","endTime",NA,"baseline",NA
"A770OB1ZAGJ4G",4,4,"recurrance","endTime",NA,"baseline",NA
"A7P3R1AIA4TVV",3,1,"recurrance","endTime",NA,"baseline",NA
"A7P3R1AIA4TVV",3,2,"long-term","endTime",NA,"baseline",NA
"A7P3R1AIA4TVV",3,3,"short-term","endTime",NA,"baseline",NA
"AADRZTXSE7211",4,1,"recurrance","endTime",NA,"baseline",NA
"AADRZTXSE7211",4,2,"short-term","endTime",NA,"baseline",NA
"AADRZTXSE7211",4,3,"recurrance","endTime",NA,"baseline",NA
"AADRZTXSE7211",4,4,"recurrance","endTime",NA,"baseline",NA
"AAHZCL4LIPCBQ",3,1,"long-term","endTime",NA,"baseline",NA
"AAHZCL4LIPCBQ",3,2,"recurrance","endTime",NA,"baseline",NA
"AAHZCL4LIPCBQ",3,3,"recurrance","endTime",NA,"baseline",NA
"ABOEYY9Y0PFRI",3,1,"recurrance","endTime",NA,"baseline",NA
"ABOEYY9Y0PFRI",3,2,"recurrance","endTime",NA,"baseline",NA
"ABOEYY9Y0PFRI",3,3,"recurrance","endTime",NA,"baseline",NA
"ADJ9I7ZBFYFH7",3,1,"short-term","endTime",NA,"baseline",NA
"ADJ9I7ZBFYFH7",3,2,"short-term","endTime",NA,"baseline",NA
"ADJ9I7ZBFYFH7",3,3,"recurrance","endTime",NA,"baseline",NA
"ADYMIMV1PE14V",3,1,"long-term","endTime",NA,"baseline",NA
"ADYMIMV1PE14V",3,2,"recurrance","endTime",NA,"baseline",NA
"ADYMIMV1PE14V",3,3,"short-term","endTime",NA,"baseline",NA
"AF0W4ZBY7VXOU",3,1,"recurrance","endTime",NA,"baseline",NA
"AF0W4ZBY7VXOU",3,2,"short-term","endTime",NA,"baseline",NA
"AF0W4ZBY7VXOU",3,3,"recurrance","endTime",NA,"baseline",NA
