"MTurkCode","listNum","goal","endTime","goalType","progress_base","satisfaction_base","total_goal","commitment","effort","failure","implementation_intention","initial_time","other_resources","procrastination","regret","self_resources","urgency","AR_F1","commitment_F1","effort_F1","plan_F1","progress_F1","resources_other_F1","resources_self_F1","satisfaction_F1","status_F1","urgency_F1","AR_F2","commitment_F2","effort_F2","plan_F2","progress_F2","resources_other_F2","resources_self_F2","satisfaction_F2","status_F2","urgency_F2","AR_F3","commitment_F3","effort_F3","plan_F3","progress_F3","resources_other_F3","resources_self_F3","satisfaction_F3","status_F3","urgency_F3","terminate_time","ACRISS_F1","ACRISS_F2","ACRISS_F3"
"A1BWS5AD2T4NIR",5,3,NA,"recurrance",8,8,5,7,4,1,5,4,5,5,7,6,4,"4","7","7","6","9","4","4","5","continued","7","4","7","7","7","5","7","3","4","continued","7","1","7","7","6","9","6","6","6","continued","6",NA,2.16666666666667,2.33333333333333,2.16666666666667
"A1BWS5AD2T4NIR",5,4,NA,"recurrance",9,6,5,7,4,1,7,1,5,2,7,6,4,"4","4","4","7","10","1","7","4","continued","4","7","3","3","5","6","1","4","2","continued","4","4","5","4","6","7","1","7","4","continued","3",NA,1.83333333333333,2,2
"A1BWS5AD2T4NIR",5,5,NA,"long-term",2,8,5,7,4,1,7,4,4,2,7,7,4,"4","4","4","4",NA,"1","6","5","continued","4","8","4","4","5","6","1","5","4","continued","3","4","5","5","7","7","1","7","4","continued","5",NA,2.16666666666667,2.83333333333333,2.33333333333333
"A1CI5U3BLQ2DDS",5,1,"three_month","short-term",0,8,5,7,3,1,6,5,7,4,4,7,6,"8","4","3","5","1","5","7","3","continued","3","8","5","4","5","3","4","7","3","continued","6","4","6","5","7","5","7","7","5","continued","4",NA,2.5,2.5,1.66666666666667
"A1CI5U3BLQ2DDS",5,2,NA,"long-term",1,1,5,7,4,1,7,5,7,5,7,7,7,"5","4","2","4","5","6","7","3","continued","2","8","4","4","5","4","4","7","3","continued","6","5","4","4","4","3","7","7","4","continued","4",NA,2,2.33333333333333,2
"A1CI5U3BLQ2DDS",5,3,NA,"recurrance",0,1,5,4,3,3,7,3,4,5,5,7,5,"7","1","2","2","1","1","5","1","continued","1","6","2","1","3","1","6","5","1","continued","1","6","1","1","1","1","4","4","1","continued","1",NA,3,3.16666666666667,3.5
"A1CI5U3BLQ2DDS",5,4,NA,"recurrance",0,1,5,5,6,1,7,2,7,7,5,7,5,"5","2","2","5","3","4","6","2","continued","2","5","1","4","2","1","2","5","1","continued","5","8","1","1","1","1","1","7","1","abandoned","1","F3",3,3.33333333333333,4.33333333333333
"A1CI5U3BLQ2DDS",5,5,NA,"recurrance",0,1,5,6,6,1,6,3,7,4,5,7,6,"8","3","2","5","2","4","5","2","continued","2","6","4","3","5","2","4","4","1","continued","3","5","2","2","4","2","7","7","1","continued","2",NA,2.66666666666667,2.5,2.83333333333333
"A1CTUG0RUGCY48",1,1,NA,"long-term",7,8,1,7,6,1,6,2,6,3,7,6,4,"4","5","5","7","7","7","6","5","continued","5","3","6","6","7","8","7","7","6","continued","6","4","5","5","7","8","7","7","6","continued","5",NA,1.5,1.83333333333333,1.83333333333333
"A1D2ZSPIHOI23K",3,1,"in_weeks","short-term",7,5,4,3,3,2,3,5,3,3,3,5,5,"2","6","4","6","8","2",NA,"6","continued","3","1","5","3","4","6","3","5","3","completed","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.83333333333333,2.16666666666667,NA
"A1D2ZSPIHOI23K",3,2,NA,"recurrance",6,3,4,4,5,2,5,3,5,3,5,4,6,"2","5","4","6","5","4","5","4","continued","2","3","5","4","2","6","5","2","3","abandoned","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.5,2.33333333333333,NA
"A1D2ZSPIHOI23K",3,3,"next_month","short-term",7,6,4,7,2,1,3,4,2,3,6,4,5,"3","6","5","6","4","4","3","4","continued","4","2","5","3","6","7","3","6","3","continued","4","6","3","3","6","4","2","3","4","abandoned","2","F3",2.66666666666667,2.66666666666667,2.33333333333333
"A1D7IULWFI8PB1",3,1,NA,"long-term",6,8,3,7,5,1,5,3,6,1,6,6,7,"4","7","7","7","4","5","6","5","continued","7","2","6","6","5","5","5","7","5","continued","7","4","7","6","6","7","5","7","5","continued","7",NA,2,1.83333333333333,1.66666666666667
"A1D7IULWFI8PB1",3,2,"three_month","short-term",1,2,3,7,4,2,6,5,4,5,7,6,7,"7","3","3","5","2","2","7","2","continued","5","7","4","3","3","2","3","7","2","continued","3","5","2","6","2","1","2","6","2","continued","2",NA,2.16666666666667,2.5,2.16666666666667
"A1D7IULWFI8PB1",3,3,"three_month","short-term",0,8,3,7,3,1,5,3,6,3,6,7,4,"4","4","2","5","1","5","7","4","continued","2","2","6","7","7","10","7","7","7","continued","7","4","3","3","3","1","4","6","4","adjusted","2",NA,2,1.66666666666667,2.16666666666667
"A1DD23J1WBGQUU",3,1,NA,"recurrance",8,8,3,5,4,3,4,5,5,6,6,5,6,"4","4","4","4","5","4","6","4","continued","3","8","1","1","4","0","6","6","1","continued","3","8","2","2","1","1","1","4","1","continued","2",NA,1.83333333333333,2,2.5
"A1DD23J1WBGQUU",3,2,NA,"recurrance",5,2,3,6,7,3,5,2,4,5,7,4,7,"8","2","2","5","2","4","4","1","continued","6","5","3","3","4","2","4","4","1","continued","4","5","1","1","4","2","1","4","1","continued","6",NA,3.16666666666667,2.8,3.66666666666667
"A1DD23J1WBGQUU",3,3,NA,"long-term",7,6,3,7,4,1,6,2,4,1,6,6,7,"1","7","7","7","10","7","7","7","continued","7","1","7","4","7","6","4","6","7","continued","4","4","7","2","6","5","6","6","6","continued","4",NA,1.66666666666667,1.66666666666667,1.5
"A1EH9BPKYXFBS5",5,1,"three_month","short-term",8,3,3,7,7,3,7,1,5,4,7,7,4,"6","4","4","5","1","1","5","1","continued","4","6","6","3","6","1","5","7","1","continued","6","7","3","3","3","0","1","5","1","continued","2",NA,2.5,2.5,2.5
"A1EH9BPKYXFBS5",5,2,NA,"recurrance",10,6,3,5,5,3,7,1,6,4,7,7,4,"6","3","2","7","7","7","7","3","continued","3","5","6","5","7","7","4","7","3","continued","4","3","7","7","7","8","3","7","6","continued","7",NA,2.16666666666667,2,1.83333333333333
"A1EH9BPKYXFBS5",5,3,NA,"long-term",0,8,3,4,4,3,7,5,5,4,7,7,7,"8","2","2","5","1","1","7","1","continued","1","5","3","3","7","1","7","7","1","continued","4","6","3","3","6","2","7","7","1","continued","3",NA,3.33333333333333,2.33333333333333,3
"A1EH9BPKYXFBS5",5,4,NA,"recurrance",7,1,3,5,4,3,4,1,5,4,7,7,4,"4","5","4","6","8","4","7","5","continued","3","6","4","4","5","4","1","7","1","continued","3","4","5","4","4","8","3","7","6","continued","5",NA,2,2.66666666666667,2
"A1EH9BPKYXFBS5",5,5,NA,"long-term",10,7,3,7,4,2,7,1,7,4,3,7,3,"4","4","5","6",NA,"1","7","5","continued","1","3","5","5","5","4","4","7","5","continued","3","2","6","4","5","7","5","5","6","continued","4",NA,1.83333333333333,2,2.16666666666667
"A1F1TBDHPYAAXT",3,1,"three_month","short-term",1,8,3,7,7,1,7,8,7,3,5,7,6,"3","7","6","7","7","4","7","7","continued","6","2","6","6","6","7","6","7","6","continued","5","2","6","6","6","9","7","7","6","continued","4",NA,1.66666666666667,1.66666666666667,1.66666666666667
"A1F1TBDHPYAAXT",3,2,"three_month","short-term",0,8,3,7,7,3,7,3,7,6,5,7,7,"1","7","6","6","4","6","7","7","continued","6","8","5","4","5","4","6","5","3","continued","3","4","6","5","6","6","3","7","5","continued","6",NA,1.5,2.33333333333333,2
"A1F1TBDHPYAAXT",3,3,NA,"recurrance",10,7,3,6,4,1,7,4,6,1,6,7,4,"4","7","6","6","11","1","7","7","continued","5","3","6","5","6","11","6","7","7","continued","4","1","7","4","7","11","1","7","7","completed","4","F3",1.66666666666667,1.83333333333333,1.83333333333333
"A1G187YBG0DVMQ",3,1,"in_weeks","short-term",1,2,3,7,6,1,4,7,5,2,6,7,6,"2","6","5","7","10","7","6","6","continued","7","2","7","5","5","9","7","7","7","completed","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",1.66666666666667,1.5,NA
"A1G187YBG0DVMQ",3,2,NA,"long-term",0,1,3,7,4,3,6,1,4,3,4,6,5,"1","6","4","6","4","2","6","5","continued","2","6","2","1","1","1","1","2","1","abandoned","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2,4,NA
"A1G187YBG0DVMQ",3,3,NA,"recurrance",2,1,3,7,5,1,3,3,5,1,2,7,3,"8","2","2","4","2","2","2","2","abandoned","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",2.16666666666667,NA,NA
"A1G5EPLJEGL381",2,1,NA,"long-term",2,5,2,6,6,1,7,5,2,1,4,7,4,"2","6","7","6","8","6","5","6","continued","3","4","6","6","6","11","1","5","6","adjusted","3","2","7","5","7","7","4","7","7","continued","3",NA,2.33333333333333,2.33333333333333,1.66666666666667
"A1G5EPLJEGL381",2,2,NA,"long-term",4,3,2,7,6,1,6,2,2,1,3,7,6,"1","7","6","7","7","2","5","6","continued","5","1","6","6","7","8","1","5","4","adjusted","4","4","7","5","7","4","4","5","5","continued","4",NA,2.33333333333333,1.5,1.66666666666667
"A1H5Q9HRH4RPZU",3,1,NA,"recurrance",0,1,3,6,4,2,2,1,5,6,4,4,5,"6","5","3","3","3","3","5","3","continued","4","7","4","3","5","3","5","4","3","continued","4","2","5","2","5","8","4","5","5","continued","3",NA,2.83333333333333,2.33333333333333,2.33333333333333
"A1H5Q9HRH4RPZU",3,2,NA,"long-term",8,6,3,7,6,1,6,2,4,2,6,6,5,"1","7","6","7","8","4","6","6","continued","5","4","7","5","6","9","4","6","6","continued","5","1","7","6","6","11","4","5","7","completed","5","F3",2,2.33333333333333,2.66666666666667
"A1H5Q9HRH4RPZU",3,3,"two_month","short-term",0,1,3,4,4,1,4,2,5,6,5,5,5,"7","2","1","2","0","3","4","1","continued","3","6","2",NA,"3","0","3","5","1","abandoned","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.83333333333333,3.66666666666667,NA
"A1IBLFQ2E6VA2J",5,1,"three_month","short-term",1,3,10,7,4,1,7,8,6,4,5,5,7,"2","6","6","6","8","4","6","6","continued","5","1","7","7","7","10","6","7","7","completed","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.33333333333333,1.66666666666667,NA
"A1IBLFQ2E6VA2J",5,2,NA,"recurrance",2,5,10,7,1,2,7,7,7,5,7,7,7,"4",NA,"4","6","9","3","5","6","continued","6","1","7","7","7","11","7","7","7","completed","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.33333333333333,1.66666666666667,NA
"A1IBLFQ2E6VA2J",5,3,"next_month","short-term",0,1,10,7,6,3,7,2,1,7,7,4,7,"4","3","4","5","4","1","4","4","continued","4","6","2","1","6","3","4","4","1","continued","3","6","1","1","4","3","1","5","1","continued","1",NA,3,3.66666666666667,2.83333333333333
"A1IBLFQ2E6VA2J",5,4,NA,"recurrance",8,8,10,7,6,3,7,5,6,4,7,7,7,"5","4","4","6","6","6","6","4","continued","7","2","6","7","7","9","5","7","7","continued","7","2","7","1","4","11","4","7","7","continued","6",NA,2.83333333333333,1.66666666666667,1.66666666666667
"A1IBLFQ2E6VA2J",5,5,NA,"long-term",2,1,10,7,7,3,5,3,1,7,7,5,7,"7","2","2","5",NA,"3","6","2","adjusted","3","8","1","1","4",NA,"1","3",NA,"abandoned","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",3.5,4.33333333333333,NA
"A1IJ56N5Z4TT46",5,1,NA,"recurrance",1,1,5,6,2,3,6,1,5,NA,4,6,5,"4","6","3","5","4","5","5","4","continued","6","7","4","4","5","4","4","6","3","continued","6","7","4","4","5","4","4","6","3","continued","5",NA,1.83333333333333,3,2.5
"A1IJ56N5Z4TT46",5,2,NA,"recurrance",0,1,5,5,5,3,6,1,5,7,5,6,4,"7","3","2","4","1","4","5","2","continued","3","7","3","3","5","2","4","6","3","continued","3","7","2","2","5","3","2","5","2","continued","3",NA,2,3,2.66666666666667
"A1IJ56N5Z4TT46",5,3,"three_month","short-term",2,2,5,6,5,1,6,3,6,5,6,6,4,"7","2","2","4","2","3","4","3","continued","3","8","4","3","5","3","6","5","2","continued","4","7","2","2","5","3","2","6","2","continued","2",NA,2.16666666666667,2.66666666666667,2.66666666666667
"A1IJ56N5Z4TT46",5,4,"three_month","short-term",5,5,5,6,2,1,6,3,5,3,6,6,6,"4","4","3","5","1","2","6","4","continued","4","7","4","3","5","2","4","6","2","continued","5","7","2","2","5","2","2","6","2","continued","2",NA,2.33333333333333,2.66666666666667,2.66666666666667
"A1IJ56N5Z4TT46",5,5,NA,"recurrance",4,3,5,6,4,3,5,1,4,4,6,5,6,"4","7","5","5","2","5","5","4","continued","6","7","6","6","5","5","6","5","2","continued","6","7","6","5","5","4","5","5","3","continued","6",NA,1.83333333333333,3,2.5
"A1IL81UMEC9OJI",5,1,NA,"long-term",2,3,6,6,3,3,5,2,7,5,5,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1IL81UMEC9OJI",5,2,"in_days","short-term",7,3,6,6,3,1,5,6,5,2,6,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1IL81UMEC9OJI",5,3,"two_month","short-term",3,3,6,5,2,3,5,3,7,6,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1IL81UMEC9OJI",5,4,NA,"long-term",1,1,6,4,2,3,3,2,6,6,3,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1IL81UMEC9OJI",5,5,NA,"long-term",2,8,6,7,2,3,6,2,5,4,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1J8TVICSRC70W",5,1,"three_month","short-term",2,2,3,5,6,3,6,1,4,2,5,6,5,"8","4","4","3","2","4","6","2","abandoned","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",2.83333333333333,NA,NA
"A1J8TVICSRC70W",5,2,NA,"recurrance",7,5,3,5,4,1,6,6,4,2,5,6,5,"1","5","6","6","8","2","5","5","continued","5","6","2","2","5","2","3","7","1","abandoned","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2,2.66666666666667,NA
"A1J8TVICSRC70W",5,3,"next_month","short-term",9,5,3,3,3,1,2,3,4,6,3,6,2,"5","2","1","2","3","1","5","3","abandoned","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",2.83333333333333,NA,NA
"A1J8TVICSRC70W",5,4,"three_month","short-term",2,2,3,5,5,2,5,4,5,3,6,6,4,"8","3","3","5","2","3","6","1","continued","2","6",NA,"3","2","2","3","5","2","abandoned","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",3,3.33333333333333,NA
"A1J8TVICSRC70W",5,5,NA,"recurrance",4,3,3,4,2,3,3,3,6,7,5,4,2,"5","2","1","2","2","5","6","4","abandoned","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",2.83333333333333,NA,NA
"A1J9Z2VOHTT1UZ",3,1,NA,"recurrance",3,1,3,7,5,3,5,1,1,5,7,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1J9Z2VOHTT1UZ",3,2,NA,"recurrance",5,1,3,5,4,3,6,1,1,4,7,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1J9Z2VOHTT1UZ",3,3,NA,"recurrance",0,8,3,4,3,1,4,1,1,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A1K8VUKRL53OX",5,1,"three_month","short-term",2,6,5,7,6,2,6,3,6,5,6,6,7,"4","4","4","5","5","5","5","5","completed","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",3.66666666666667,NA,NA
"A1K8VUKRL53OX",5,2,"two_month","short-term",1,5,5,6,6,3,6,2,6,6,2,6,6,"1","7","5","7","7","2","5","5","continued","4","2","7","6","6","9","6","6","7","continued","6","1","7","7","7","10","7","7","7","completed","7","F3",2.6,1.83333333333333,1.66666666666667
"A1K8VUKRL53OX",5,3,NA,"recurrance",4,6,5,6,7,2,6,2,7,5,2,6,4,"3","3","4","5","6","5","5","5","continued","2","3","7","4","5","6","5","5","5","continued","4","3","7","4","7","6","7","6","5","continued","7",NA,2.16666666666667,1.66666666666667,1.66666666666667
"A1K8VUKRL53OX",5,4,NA,"long-term",1,5,5,NA,7,2,6,2,7,4,4,7,7,"2","7","7","6","8","6","6","6","continued","7","2","6","6","6","8","6","6","6","continued","6","2","7","7","7","8","7","7","6","continued","5",NA,2.16666666666667,1.83333333333333,1.83333333333333
"A1K8VUKRL53OX",5,5,"three_month","short-term",1,3,5,7,6,3,6,2,7,2,4,6,6,"2","7","7","7","8","7","7","7","continued","7","1","6","6","6","8","6","6","6","continued","6","2","7","7","7","7","7","7","5","continued","7",NA,2.16666666666667,1.66666666666667,1.66666666666667
"A1KC342L9WAQ2",3,1,"two_month","short-term",7,5,3,7,7,1,7,3,7,3,6,6,5,"1","6","6","7","10","6","5","7","completed","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",2.16666666666667,NA,NA
"A1KC342L9WAQ2",3,2,"next_month","short-term",7,5,3,6,6,3,6,5,5,4,6,5,7,"2","6","7","6","6","5","5","4","continued","7","8","5","6","5","5","5","4","2","abandoned","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",3.16666666666667,3.5,NA
"A1KC342L9WAQ2",3,3,NA,"recurrance",8,5,3,5,5,3,5,5,4,4,5,7,2,"2","5","5","5","7","4","6","5","continued","4","1","6","5","5","8","5","7","6","continued","4","1","6","6","6","9","5","6","7","continued","4",NA,2.66666666666667,3.16666666666667,2.83333333333333
"A1LJNQX4KBUXNP",3,1,NA,"recurrance",10,5,2,7,7,1,7,2,1,1,7,7,7,"3","7","7","5","5","1","3","4","continued","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"A1LJNQX4KBUXNP",3,2,NA,"recurrance",2,8,2,7,4,2,7,1,7,1,4,7,1,"1","7","7","7","8","1","7","7","continued","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16666666666667,NA,NA
"A1LJNQX4KBUXNP",3,3,"three_month","short-term",3,2,2,5,4,2,7,1,2,4,7,4,4,"6","4","4","5","4","1","3","3","continued","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66666666666667,NA,NA
"A1LS7GARU7CD08",3,1,NA,"recurrance",8,6,4,5,5,3,7,1,2,3,4,7,3,"2","6","5","7","10","1","6","6","continued","5","4","4","4","7","9","1","4","5","continued","2","4","5","4","6","8","1","5","5","continued","5",NA,1.83333333333333,2.16666666666667,2.33333333333333
"A1LS7GARU7CD08",3,2,NA,"recurrance",9,5,4,6,4,3,4,1,4,2,5,5,4,"2","6","4","4","9","1","5","5","continued","6","4","6","4","3","11","2","5","4","continued","5","4","5","3","2","9","2","4","5","continued","3",NA,2.33333333333333,2.66666666666667,1.83333333333333
"A1LS7GARU7CD08",3,3,NA,"long-term",1,8,4,5,6,1,3,5,5,3,4,5,3,"7","1","1","1","3","1","4","3","continued","1","5","4","3","2","7","4","4","4","continued","3","5","1","2","3","2","1","6","1","continued","2",NA,3.16666666666667,3.16666666666667,3.33333333333333
"A1M8BYIP0KZJZX",5,1,"three_month","short-term",8,5,7,7,5,1,3,3,4,1,4,5,6,"4","4","3","5","1","1","2","1","adjusted","6","4","5","4","3",NA,"6","5",NA,"continued","2","4","4","4","3",NA,"5","4",NA,"continued","5",NA,3.33333333333333,3,3.5
"A1M8BYIP0KZJZX",5,2,NA,"long-term",1,1,7,6,3,3,2,1,6,4,6,5,3,"5","3","3","5","0","2","2","2","continued","2","3","4","5","5","11","5","3","6","continued","5","3","6","7","6","11","6","5","6","continued","2",NA,2.83333333333333,2.83333333333333,2.83333333333333
"A1M8BYIP0KZJZX",5,3,"two_month","short-term",6,8,7,4,2,3,5,2,5,6,4,4,6,"8","4","4","3","2","7","5","2","continued","6","5","2","3","1","1","6","3","2","continued","4","5","1","2","1","1","5","2","2","abandoned","3","F3",3.83333333333333,3.5,3.66666666666667
"A1M8BYIP0KZJZX",5,4,"three_month","short-term",6,5,7,7,6,1,7,1,7,2,7,6,7,"2","7","2","7","7","3","7","5","continued","6","2","7","2","7","8","7","7","6","continued","6","1","7","5","7","11","5","7","7","completed","6","F3",1.83333333333333,1.83333333333333,1.83333333333333
"A1M8BYIP0KZJZX",5,5,NA,"long-term",1,1,7,7,4,1,7,4,4,1,4,7,7,"1","7","2","7",NA,"2","7","7","continued","1","1","5","1","6","10","4","7","7","continued","1","4","5","2","7","11","4","7","7","continued","2",NA,1.66666666666667,1.66666666666667,1.5
"A1MJWY7UO3CDSM",2,1,"three_month","short-term",2,2,2,7,6,1,5,3,7,1,7,7,4,"2","7","7","6","7","6","7","6","continued","6","1","7","7","7","11","7","7","7","completed","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",1.66666666666667,1.83333333333333,NA
"A1MJWY7UO3CDSM",2,2,"two_month","short-term",2,8,2,7,6,3,7,3,5,6,6,7,5,"3","4","4","6","6","5","5","5","continued","4","2","6","5","4","8","2","7","6","continued","6","6","3","4","4","3","4","7","2","abandoned","3","F3",1.66666666666667,3,3.33333333333333
"A1NVF1YLDLF563",3,1,NA,"recurrance",10,6,3,7,6,1,7,3,5,3,6,7,6,"4","7","6","6","10","2","7","6","continued","6","1","7","7","7","11","4","7","7","continued","6","4","6","5","6","10","4","6","6","continued","5",NA,2.33333333333333,1.83333333333333,2.33333333333333
"A1NVF1YLDLF563",3,2,NA,"recurrance",0,8,3,6,6,1,6,6,4,3,4,7,4,"8","4","4","6","5","4","5","4","continued","4","4","6","6","6","7","3","6","5","continued","6","4","6","6","6","9","4","7","6","continued","6",NA,2.5,2.16666666666667,2.33333333333333
"A1NVF1YLDLF563",3,3,NA,"recurrance",0,8,3,6,7,1,6,5,4,3,6,7,4,"8","4","4","5","5","3","6","3","continued","4","8","4","4","5","5","2","6","3","continued","3","4","6","5","6","6","2","6","4","continued","5",NA,3,2.83333333333333,2.33333333333333
"A1O9PAK6THJ9Y7",2,1,NA,"long-term",0,8,2,5,3,2,5,1,5,4,5,5,5,"6","4","4","5","7","6","5","4","continued","3","7","3","3","4","2","4","6","2","continued","3","6","3","2","5","1","4","6","2","continued","2",NA,2.16666666666667,3.5,3.5
"A1O9PAK6THJ9Y7",2,2,NA,"long-term",0,8,2,5,5,1,5,3,5,4,5,6,5,"4","5","4","5","10","6","6","6","continued","5","6","6","3","5","11","4","5","6","continued","4","4","5","4","5","9","4","5","5","continued","4",NA,1.83333333333333,2.33333333333333,2
"A1OJV3R8BH73BD",3,1,"three_month","short-term",5,5,4,7,5,3,5,3,6,3,6,7,6,"4","5","5","4","4","3","5","5","continued","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"A1OJV3R8BH73BD",3,2,"three_month","short-term",3,5,4,6,5,3,6,4,2,5,5,5,6,"4","5","5","6","5","2","4","5","continued","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,NA,NA
"A1OJV3R8BH73BD",3,3,"three_month","short-term",1,8,4,5,4,3,7,3,3,5,5,7,3,"5","4","4","6","3","4","6","3","continued","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83333333333333,NA,NA
"A1OR82RF1ZFWP",3,1,NA,"recurrance",5,5,3,7,7,3,6,3,6,6,7,6,6,"5","6","3","3","4","3","5","1","continued","5","1","7","6","5","9","6","6","7","completed","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2,2,NA
"A1OR82RF1ZFWP",3,2,"three_month","short-term",0,1,3,5,7,1,5,3,5,6,5,7,2,"8","3","2","3","0","2","3","1","continued","2","8","1","1","2","0","2","2","1","abandoned","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",3.5,4.16666666666667,NA
"A1OR82RF1ZFWP",3,3,NA,"recurrance",1,3,3,7,5,1,5,5,6,4,7,6,2,"8","4","3","3","3","2","2","1","continued","4","2","5","6","5","8","2","6","6","continued","5","2","6","5","5","8","2","6","6","continued","5",NA,2,1.83333333333333,1.66666666666667
"A1P3I7YCWXF9YG",2,1,NA,"long-term",1,7,2,7,5,1,7,5,7,5,7,7,7,"1","7","7","7","3","1","7","6","continued","7","2","7","7","6","8","3","7","5","continued","7","1","7","7","7","10","7","7","7","completed","6","F3",2.16666666666667,2.16666666666667,1.83333333333333
"A1P3I7YCWXF9YG",2,2,NA,"recurrance",1,7,2,7,7,1,7,5,7,4,7,NA,7,"1","7","7","7","3","1","7","7","continued","7","1","7","7","6","8","5","6","6","continued","7","1","7","7","7","10","6","7","7","completed","7","F3",2.16666666666667,2.16666666666667,1.66666666666667
"A1QT7BQZVOBSY0",4,1,NA,"recurrance",8,6,4,7,5,3,6,3,2,3,6,6,7,"3","7","6","6","10","1","6","7","continued","6","2","7","6","6","10","1","6","6","continued","7","4","7","6","6","9","1","6","6","continued","5",NA,1.83333333333333,2.5,2.33333333333333
"A1QT7BQZVOBSY0",4,2,"two_month","short-term",2,5,4,6,5,1,6,3,1,4,6,6,4,"1","7","7","7","11","1","7","7","completed","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",1.66666666666667,NA,NA
