"MTurkCode","goal","status","listNum","time_point","variable","adjustBase_rating"
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","failure",1
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","failure",2
"A286W816CMIZL9","3","adjusted",3,"F1","failure",3
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","failure",3
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","failure",3
"A350SLJRMBIFM4","2","adjusted",4,"F1","failure",3
"A3989GRV3UV5VW","2","adjusted",3,"F1","failure",1
"A3EXD5E390Z6B3","1","adjusted",3,"F1","failure",3
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","failure",1
"A3NKNOE5HIXXL","3","adjusted",3,"F1","failure",2
"A3OLRWACCCCUTU","1","adjusted",5,"F1","failure",1
"A3OLRWACCCCUTU","5","adjusted",5,"F1","failure",1
"A49CVVOWN4D6Y","1","adjusted",5,"F1","failure",2
"A11ILN5YSUDVG8","1","adjusted",3,"F1","frequency",2
"A132GRVDGXPJGY","1","adjusted",3,"F1","frequency",1
"A13FUEPWBCLBUY","1","adjusted",2,"F1","frequency",2
"A17KN7NAP48L4B","3","adjusted",3,"F1","frequency",2
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","frequency",2
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","frequency",2
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","frequency",2
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","frequency",1
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","frequency",2
"A286W816CMIZL9","3","adjusted",3,"F1","frequency",2
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","frequency",2
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","frequency",2
"A350SLJRMBIFM4","2","adjusted",4,"F1","frequency",1
"A3989GRV3UV5VW","2","adjusted",3,"F1","frequency",2
"A3EXD5E390Z6B3","1","adjusted",3,"F1","frequency",2
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","frequency",2
"A3NKNOE5HIXXL","3","adjusted",3,"F1","frequency",2
"A3OLRWACCCCUTU","1","adjusted",5,"F1","frequency",1
"A3OLRWACCCCUTU","5","adjusted",5,"F1","frequency",1
"A49CVVOWN4D6Y","1","adjusted",5,"F1","frequency",1
"A11ILN5YSUDVG8","1","adjusted",3,"F1","ideal_motivation",6
"A132GRVDGXPJGY","1","adjusted",3,"F1","ideal_motivation",4
"A13FUEPWBCLBUY","1","adjusted",2,"F1","ideal_motivation",7
"A17KN7NAP48L4B","3","adjusted",3,"F1","ideal_motivation",2
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","ideal_motivation",3
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","ideal_motivation",6
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","ideal_motivation",5
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","ideal_motivation",6
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","ideal_motivation",1
"A286W816CMIZL9","3","adjusted",3,"F1","ideal_motivation",6
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","ideal_motivation",7
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","ideal_motivation",6
"A350SLJRMBIFM4","2","adjusted",4,"F1","ideal_motivation",4
"A3989GRV3UV5VW","2","adjusted",3,"F1","ideal_motivation",6
"A3EXD5E390Z6B3","1","adjusted",3,"F1","ideal_motivation",7
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","ideal_motivation",4
"A3NKNOE5HIXXL","3","adjusted",3,"F1","ideal_motivation",6
"A3OLRWACCCCUTU","1","adjusted",5,"F1","ideal_motivation",5
"A3OLRWACCCCUTU","5","adjusted",5,"F1","ideal_motivation",6
"A49CVVOWN4D6Y","1","adjusted",5,"F1","ideal_motivation",7
"A11ILN5YSUDVG8","1","adjusted",3,"F1","identified_motivation",6
"A132GRVDGXPJGY","1","adjusted",3,"F1","identified_motivation",7
"A13FUEPWBCLBUY","1","adjusted",2,"F1","identified_motivation",7
"A17KN7NAP48L4B","3","adjusted",3,"F1","identified_motivation",5
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","identified_motivation",5
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","identified_motivation",7
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","identified_motivation",7
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","identified_motivation",6
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","identified_motivation",6
"A286W816CMIZL9","3","adjusted",3,"F1","identified_motivation",6
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","identified_motivation",7
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","identified_motivation",7
"A350SLJRMBIFM4","2","adjusted",4,"F1","identified_motivation",6
"A3989GRV3UV5VW","2","adjusted",3,"F1","identified_motivation",7
"A3EXD5E390Z6B3","1","adjusted",3,"F1","identified_motivation",7
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","identified_motivation",4
"A3NKNOE5HIXXL","3","adjusted",3,"F1","identified_motivation",7
"A3OLRWACCCCUTU","1","adjusted",5,"F1","identified_motivation",7
"A3OLRWACCCCUTU","5","adjusted",5,"F1","identified_motivation",7
"A49CVVOWN4D6Y","1","adjusted",5,"F1","identified_motivation",7
"A11ILN5YSUDVG8","1","adjusted",3,"F1","implementation_intention",6
"A132GRVDGXPJGY","1","adjusted",3,"F1","implementation_intention",6
"A13FUEPWBCLBUY","1","adjusted",2,"F1","implementation_intention",7
"A17KN7NAP48L4B","3","adjusted",3,"F1","implementation_intention",5
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","implementation_intention",5
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","implementation_intention",6
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","implementation_intention",6
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","implementation_intention",6
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","implementation_intention",2
"A286W816CMIZL9","3","adjusted",3,"F1","implementation_intention",5
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","implementation_intention",6
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","implementation_intention",5
"A350SLJRMBIFM4","2","adjusted",4,"F1","implementation_intention",5
"A3989GRV3UV5VW","2","adjusted",3,"F1","implementation_intention",5
"A3EXD5E390Z6B3","1","adjusted",3,"F1","implementation_intention",5
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","implementation_intention",5
"A3NKNOE5HIXXL","3","adjusted",3,"F1","implementation_intention",3
"A3OLRWACCCCUTU","1","adjusted",5,"F1","implementation_intention",7
"A3OLRWACCCCUTU","5","adjusted",5,"F1","implementation_intention",7
"A49CVVOWN4D6Y","1","adjusted",5,"F1","implementation_intention",5
"A11ILN5YSUDVG8","1","adjusted",3,"F1","importance",7
"A132GRVDGXPJGY","1","adjusted",3,"F1","importance",7
"A13FUEPWBCLBUY","1","adjusted",2,"F1","importance",7
"A17KN7NAP48L4B","3","adjusted",3,"F1","importance",4
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","importance",4
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","importance",6
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","importance",5
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","importance",7
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","importance",6
"A286W816CMIZL9","3","adjusted",3,"F1","importance",4
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","importance",7
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","importance",7
"A350SLJRMBIFM4","2","adjusted",4,"F1","importance",4
"A3989GRV3UV5VW","2","adjusted",3,"F1","importance",6
"A3EXD5E390Z6B3","1","adjusted",3,"F1","importance",7
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","importance",4
"A3NKNOE5HIXXL","3","adjusted",3,"F1","importance",7
"A3OLRWACCCCUTU","1","adjusted",5,"F1","importance",7
"A3OLRWACCCCUTU","5","adjusted",5,"F1","importance",7
"A49CVVOWN4D6Y","1","adjusted",5,"F1","importance",7
"A11ILN5YSUDVG8","1","adjusted",3,"F1","initial_time",1
"A132GRVDGXPJGY","1","adjusted",3,"F1","initial_time",1
"A13FUEPWBCLBUY","1","adjusted",2,"F1","initial_time",1
"A17KN7NAP48L4B","3","adjusted",3,"F1","initial_time",6
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","initial_time",3
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","initial_time",5
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","initial_time",4
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","initial_time",4
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","initial_time",4
"A286W816CMIZL9","3","adjusted",3,"F1","initial_time",3
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","initial_time",3
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","initial_time",1
"A350SLJRMBIFM4","2","adjusted",4,"F1","initial_time",1
"A3989GRV3UV5VW","2","adjusted",3,"F1","initial_time",2
"A3EXD5E390Z6B3","1","adjusted",3,"F1","initial_time",1
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","initial_time",5
"A3NKNOE5HIXXL","3","adjusted",3,"F1","initial_time",6
"A3OLRWACCCCUTU","1","adjusted",5,"F1","initial_time",5
"A3OLRWACCCCUTU","5","adjusted",5,"F1","initial_time",4
"A49CVVOWN4D6Y","1","adjusted",5,"F1","initial_time",6
"A11ILN5YSUDVG8","1","adjusted",3,"F1","instrumentality",6
"A132GRVDGXPJGY","1","adjusted",3,"F1","instrumentality",7
"A13FUEPWBCLBUY","1","adjusted",2,"F1","instrumentality",5
"A17KN7NAP48L4B","3","adjusted",3,"F1","instrumentality",7
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","instrumentality",6
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","instrumentality",1
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","instrumentality",4
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","instrumentality",5
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","instrumentality",7
"A286W816CMIZL9","3","adjusted",3,"F1","instrumentality",7
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","instrumentality",6
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","instrumentality",5
"A350SLJRMBIFM4","2","adjusted",4,"F1","instrumentality",3
"A3989GRV3UV5VW","2","adjusted",3,"F1","instrumentality",4
"A3EXD5E390Z6B3","1","adjusted",3,"F1","instrumentality",5
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","instrumentality",3
"A3NKNOE5HIXXL","3","adjusted",3,"F1","instrumentality",7
"A3OLRWACCCCUTU","1","adjusted",5,"F1","instrumentality",6
"A3OLRWACCCCUTU","5","adjusted",5,"F1","instrumentality",6
"A49CVVOWN4D6Y","1","adjusted",5,"F1","instrumentality",7
"A11ILN5YSUDVG8","1","adjusted",3,"F1","intrinsic_motivation",5
"A132GRVDGXPJGY","1","adjusted",3,"F1","intrinsic_motivation",1
"A13FUEPWBCLBUY","1","adjusted",2,"F1","intrinsic_motivation",5
"A17KN7NAP48L4B","3","adjusted",3,"F1","intrinsic_motivation",1
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","intrinsic_motivation",5
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","intrinsic_motivation",5
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","intrinsic_motivation",1
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","intrinsic_motivation",2
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","intrinsic_motivation",1
"A286W816CMIZL9","3","adjusted",3,"F1","intrinsic_motivation",1
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","intrinsic_motivation",4
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","intrinsic_motivation",3
"A350SLJRMBIFM4","2","adjusted",4,"F1","intrinsic_motivation",4
"A3989GRV3UV5VW","2","adjusted",3,"F1","intrinsic_motivation",5
"A3EXD5E390Z6B3","1","adjusted",3,"F1","intrinsic_motivation",4
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","intrinsic_motivation",3
"A3NKNOE5HIXXL","3","adjusted",3,"F1","intrinsic_motivation",2
"A3OLRWACCCCUTU","1","adjusted",5,"F1","intrinsic_motivation",4
"A3OLRWACCCCUTU","5","adjusted",5,"F1","intrinsic_motivation",3
"A49CVVOWN4D6Y","1","adjusted",5,"F1","intrinsic_motivation",1
"A11ILN5YSUDVG8","1","adjusted",3,"F1","introjected_motivation",6
"A132GRVDGXPJGY","1","adjusted",3,"F1","introjected_motivation",5
"A13FUEPWBCLBUY","1","adjusted",2,"F1","introjected_motivation",6
"A17KN7NAP48L4B","3","adjusted",3,"F1","introjected_motivation",1
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","introjected_motivation",1
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","introjected_motivation",6
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","introjected_motivation",3
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","introjected_motivation",5
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","introjected_motivation",1
"A286W816CMIZL9","3","adjusted",3,"F1","introjected_motivation",3
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","introjected_motivation",6
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","introjected_motivation",6
"A350SLJRMBIFM4","2","adjusted",4,"F1","introjected_motivation",1
"A3989GRV3UV5VW","2","adjusted",3,"F1","introjected_motivation",4
"A3EXD5E390Z6B3","1","adjusted",3,"F1","introjected_motivation",6
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","introjected_motivation",5
"A3NKNOE5HIXXL","3","adjusted",3,"F1","introjected_motivation",2
"A3OLRWACCCCUTU","1","adjusted",5,"F1","introjected_motivation",1
"A3OLRWACCCCUTU","5","adjusted",5,"F1","introjected_motivation",1
"A49CVVOWN4D6Y","1","adjusted",5,"F1","introjected_motivation",1
"A11ILN5YSUDVG8","1","adjusted",3,"F1","meaningfulness",6
"A132GRVDGXPJGY","1","adjusted",3,"F1","meaningfulness",4
"A13FUEPWBCLBUY","1","adjusted",2,"F1","meaningfulness",7
"A17KN7NAP48L4B","3","adjusted",3,"F1","meaningfulness",3
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","meaningfulness",4
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","meaningfulness",NA
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","meaningfulness",4
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","meaningfulness",3
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","meaningfulness",1
"A286W816CMIZL9","3","adjusted",3,"F1","meaningfulness",4
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","meaningfulness",5
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","meaningfulness",3
"A350SLJRMBIFM4","2","adjusted",4,"F1","meaningfulness",3
"A3989GRV3UV5VW","2","adjusted",3,"F1","meaningfulness",5
"A3EXD5E390Z6B3","1","adjusted",3,"F1","meaningfulness",5
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","meaningfulness",2
"A3NKNOE5HIXXL","3","adjusted",3,"F1","meaningfulness",5
"A3OLRWACCCCUTU","1","adjusted",5,"F1","meaningfulness",5
"A3OLRWACCCCUTU","5","adjusted",5,"F1","meaningfulness",4
"A49CVVOWN4D6Y","1","adjusted",5,"F1","meaningfulness",7
"A11ILN5YSUDVG8","1","adjusted",3,"F1","measurability",6
"A132GRVDGXPJGY","1","adjusted",3,"F1","measurability",7
"A13FUEPWBCLBUY","1","adjusted",2,"F1","measurability",7
"A17KN7NAP48L4B","3","adjusted",3,"F1","measurability",4
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","measurability",4
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","measurability",7
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","measurability",7
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","measurability",5
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","measurability",7
"A286W816CMIZL9","3","adjusted",3,"F1","measurability",7
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","measurability",7
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","measurability",7
"A350SLJRMBIFM4","2","adjusted",4,"F1","measurability",4
"A3989GRV3UV5VW","2","adjusted",3,"F1","measurability",4
"A3EXD5E390Z6B3","1","adjusted",3,"F1","measurability",7
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","measurability",3
"A3NKNOE5HIXXL","3","adjusted",3,"F1","measurability",7
"A3OLRWACCCCUTU","1","adjusted",5,"F1","measurability",7
"A3OLRWACCCCUTU","5","adjusted",5,"F1","measurability",7
"A49CVVOWN4D6Y","1","adjusted",5,"F1","measurability",4
"A11ILN5YSUDVG8","1","adjusted",3,"F1","other_resources",5
"A132GRVDGXPJGY","1","adjusted",3,"F1","other_resources",3
"A13FUEPWBCLBUY","1","adjusted",2,"F1","other_resources",6
"A17KN7NAP48L4B","3","adjusted",3,"F1","other_resources",4
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","other_resources",1
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","other_resources",5
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","other_resources",1
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","other_resources",1
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","other_resources",2
"A286W816CMIZL9","3","adjusted",3,"F1","other_resources",1
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","other_resources",6
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","other_resources",5
"A350SLJRMBIFM4","2","adjusted",4,"F1","other_resources",2
"A3989GRV3UV5VW","2","adjusted",3,"F1","other_resources",5
"A3EXD5E390Z6B3","1","adjusted",3,"F1","other_resources",3
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","other_resources",2
"A3NKNOE5HIXXL","3","adjusted",3,"F1","other_resources",4
"A3OLRWACCCCUTU","1","adjusted",5,"F1","other_resources",7
"A3OLRWACCCCUTU","5","adjusted",5,"F1","other_resources",7
"A49CVVOWN4D6Y","1","adjusted",5,"F1","other_resources",1
"A11ILN5YSUDVG8","1","adjusted",3,"F1","ought_motivation",3
"A132GRVDGXPJGY","1","adjusted",3,"F1","ought_motivation",1
"A13FUEPWBCLBUY","1","adjusted",2,"F1","ought_motivation",3
"A17KN7NAP48L4B","3","adjusted",3,"F1","ought_motivation",1
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","ought_motivation",1
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","ought_motivation",2
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","ought_motivation",1
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","ought_motivation",1
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","ought_motivation",2
"A286W816CMIZL9","3","adjusted",3,"F1","ought_motivation",1
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","ought_motivation",5
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","ought_motivation",3
"A350SLJRMBIFM4","2","adjusted",4,"F1","ought_motivation",1
"A3989GRV3UV5VW","2","adjusted",3,"F1","ought_motivation",1
"A3EXD5E390Z6B3","1","adjusted",3,"F1","ought_motivation",4
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","ought_motivation",1
"A3NKNOE5HIXXL","3","adjusted",3,"F1","ought_motivation",2
"A3OLRWACCCCUTU","1","adjusted",5,"F1","ought_motivation",4
"A3OLRWACCCCUTU","5","adjusted",5,"F1","ought_motivation",2
"A49CVVOWN4D6Y","1","adjusted",5,"F1","ought_motivation",1
"A11ILN5YSUDVG8","1","adjusted",3,"F1","procrastination",7
"A132GRVDGXPJGY","1","adjusted",3,"F1","procrastination",2
"A13FUEPWBCLBUY","1","adjusted",2,"F1","procrastination",2
"A17KN7NAP48L4B","3","adjusted",3,"F1","procrastination",3
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","procrastination",3
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","procrastination",6
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","procrastination",4
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","procrastination",5
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","procrastination",1
"A286W816CMIZL9","3","adjusted",3,"F1","procrastination",6
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","procrastination",3
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","procrastination",4
"A350SLJRMBIFM4","2","adjusted",4,"F1","procrastination",4
"A3989GRV3UV5VW","2","adjusted",3,"F1","procrastination",4
"A3EXD5E390Z6B3","1","adjusted",3,"F1","procrastination",4
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","procrastination",5
"A3NKNOE5HIXXL","3","adjusted",3,"F1","procrastination",5
"A3OLRWACCCCUTU","1","adjusted",5,"F1","procrastination",1
"A3OLRWACCCCUTU","5","adjusted",5,"F1","procrastination",1
"A49CVVOWN4D6Y","1","adjusted",5,"F1","procrastination",1
"A11ILN5YSUDVG8","1","adjusted",3,"F1","regret",7
"A132GRVDGXPJGY","1","adjusted",3,"F1","regret",7
"A13FUEPWBCLBUY","1","adjusted",2,"F1","regret",7
"A17KN7NAP48L4B","3","adjusted",3,"F1","regret",5
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","regret",3
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","regret",4
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","regret",5
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","regret",6
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","regret",5
"A286W816CMIZL9","3","adjusted",3,"F1","regret",4
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","regret",7
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","regret",5
"A350SLJRMBIFM4","2","adjusted",4,"F1","regret",4
"A3989GRV3UV5VW","2","adjusted",3,"F1","regret",5
"A3EXD5E390Z6B3","1","adjusted",3,"F1","regret",6
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","regret",4
"A3NKNOE5HIXXL","3","adjusted",3,"F1","regret",5
"A3OLRWACCCCUTU","1","adjusted",5,"F1","regret",7
"A3OLRWACCCCUTU","5","adjusted",5,"F1","regret",7
"A49CVVOWN4D6Y","1","adjusted",5,"F1","regret",4
"A11ILN5YSUDVG8","1","adjusted",3,"F1","self_resources",6
"A132GRVDGXPJGY","1","adjusted",3,"F1","self_resources",7
"A13FUEPWBCLBUY","1","adjusted",2,"F1","self_resources",7
"A17KN7NAP48L4B","3","adjusted",3,"F1","self_resources",6
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","self_resources",6
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","self_resources",7
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","self_resources",6
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","self_resources",5
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","self_resources",2
"A286W816CMIZL9","3","adjusted",3,"F1","self_resources",7
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","self_resources",7
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","self_resources",7
"A350SLJRMBIFM4","2","adjusted",4,"F1","self_resources",5
"A3989GRV3UV5VW","2","adjusted",3,"F1","self_resources",7
"A3EXD5E390Z6B3","1","adjusted",3,"F1","self_resources",4
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","self_resources",5
"A3NKNOE5HIXXL","3","adjusted",3,"F1","self_resources",5
"A3OLRWACCCCUTU","1","adjusted",5,"F1","self_resources",7
"A3OLRWACCCCUTU","5","adjusted",5,"F1","self_resources",7
"A49CVVOWN4D6Y","1","adjusted",5,"F1","self_resources",4
"A11ILN5YSUDVG8","1","adjusted",3,"F1","social_desirability",6
"A132GRVDGXPJGY","1","adjusted",3,"F1","social_desirability",6
"A13FUEPWBCLBUY","1","adjusted",2,"F1","social_desirability",7
"A17KN7NAP48L4B","3","adjusted",3,"F1","social_desirability",4
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","social_desirability",2
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","social_desirability",5
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","social_desirability",6
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","social_desirability",4
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","social_desirability",7
"A286W816CMIZL9","3","adjusted",3,"F1","social_desirability",6
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","social_desirability",7
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","social_desirability",5
"A350SLJRMBIFM4","2","adjusted",4,"F1","social_desirability",5
"A3989GRV3UV5VW","2","adjusted",3,"F1","social_desirability",6
"A3EXD5E390Z6B3","1","adjusted",3,"F1","social_desirability",7
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","social_desirability",4
"A3NKNOE5HIXXL","3","adjusted",3,"F1","social_desirability",6
"A3OLRWACCCCUTU","1","adjusted",5,"F1","social_desirability",6
"A3OLRWACCCCUTU","5","adjusted",5,"F1","social_desirability",7
"A49CVVOWN4D6Y","1","adjusted",5,"F1","social_desirability",6
"A11ILN5YSUDVG8","1","adjusted",3,"F1","specificity",1
"A132GRVDGXPJGY","1","adjusted",3,"F1","specificity",7
"A13FUEPWBCLBUY","1","adjusted",2,"F1","specificity",7
"A17KN7NAP48L4B","3","adjusted",3,"F1","specificity",4
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","specificity",4
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","specificity",7
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","specificity",4
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","specificity",7
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","specificity",7
"A286W816CMIZL9","3","adjusted",3,"F1","specificity",7
"A2VGEE0ZIZ8CBQ","1","adjusted",3,"F1","specificity",7
"A2ZGAH6NOSU2PO","3","adjusted",5,"F1","specificity",6
"A350SLJRMBIFM4","2","adjusted",4,"F1","specificity",4
"A3989GRV3UV5VW","2","adjusted",3,"F1","specificity",3
"A3EXD5E390Z6B3","1","adjusted",3,"F1","specificity",7
"A3KIDRWRKC7RI5","5","adjusted",5,"F1","specificity",4
"A3NKNOE5HIXXL","3","adjusted",3,"F1","specificity",5
"A3OLRWACCCCUTU","1","adjusted",5,"F1","specificity",7
"A3OLRWACCCCUTU","5","adjusted",5,"F1","specificity",7
"A49CVVOWN4D6Y","1","adjusted",5,"F1","specificity",7
"A11ILN5YSUDVG8","1","adjusted",3,"F1","temporal_duration",2
"A132GRVDGXPJGY","1","adjusted",3,"F1","temporal_duration",3
"A13FUEPWBCLBUY","1","adjusted",2,"F1","temporal_duration",5
"A17KN7NAP48L4B","3","adjusted",3,"F1","temporal_duration",4
"A19YQU3ZZ8USPO","1","adjusted",3,"F1","temporal_duration",4
"A1AZLJ3R5FQ9B7","2","adjusted",3,"F1","temporal_duration",3
"A1BSVEBYDZ0AAU","1","adjusted",3,"F1","temporal_duration",5
"A1IBLFQ2E6VA2J","5","adjusted",5,"F1","temporal_duration",3
"A1M8BYIP0KZJZX","1","adjusted",5,"F1","temporal_duration",4
"A286W816CMIZL9","3","adjusted",3,"F1","temporal_duration",3
