"MTurkCode","listNum","goal","goalType","variable","rating"
"A160L76BFKQQ1Q",3,"1","recurrance","satisfaction_base","3"
"A160L76BFKQQ1Q",3,"2","short-term","satisfaction_base","7"
"A160L76BFKQQ1Q",3,"3","recurrance","satisfaction_base","1"
"A169WH54HMYS5Z",3,"1","recurrance","satisfaction_base","2"
"A169WH54HMYS5Z",3,"2","recurrance","satisfaction_base","1"
"A169WH54HMYS5Z",3,"3","recurrance","satisfaction_base","8"
"A16Z9FSSF1X74O",5,"1","recurrance","satisfaction_base","3"
"A16Z9FSSF1X74O",5,"2","long-term","satisfaction_base","5"
"A16Z9FSSF1X74O",5,"3","short-term","satisfaction_base","3"
"A16Z9FSSF1X74O",5,"4","recurrance","satisfaction_base","6"
"A16Z9FSSF1X74O",5,"5","recurrance","satisfaction_base","7"
"A1720HSKGQ41VJ",4,"1","short-term","satisfaction_base","8"
"A1720HSKGQ41VJ",4,"2","short-term","satisfaction_base","5"
"A1720HSKGQ41VJ",4,"3","long-term","satisfaction_base","2"
"A1720HSKGQ41VJ",4,"4","recurrance","satisfaction_base","1"
"A17KN7NAP48L4B",3,"1","short-term","satisfaction_base","6"
"A17KN7NAP48L4B",3,"2","recurrance","satisfaction_base","1"
"A17KN7NAP48L4B",3,"3","recurrance","satisfaction_base","3"
"A18JNQE5GZQIX5",3,"1","recurrance","satisfaction_base","7"
"A18JNQE5GZQIX5",3,"2","recurrance","satisfaction_base","5"
"A18JNQE5GZQIX5",3,"3","long-term","satisfaction_base","5"
"A18SXC3JEN1O0U",2,"1","recurrance","satisfaction_base","2"
"A18SXC3JEN1O0U",2,"2","recurrance","satisfaction_base","1"
"A196O7GQLD3S2J",3,"1","short-term","satisfaction_base","8"
"A196O7GQLD3S2J",3,"2","recurrance","satisfaction_base","5"
"A196O7GQLD3S2J",3,"3","recurrance","satisfaction_base","8"
"A198MSVO1VTAT5",4,"1","short-term","satisfaction_base","8"
"A198MSVO1VTAT5",4,"2","short-term","satisfaction_base","8"
"A198MSVO1VTAT5",4,"3","short-term","satisfaction_base","8"
"A198MSVO1VTAT5",4,"4","short-term","satisfaction_base","8"
"A19YQU3ZZ8USPO",3,"1","recurrance","satisfaction_base","6"
"A19YQU3ZZ8USPO",3,"2","short-term","satisfaction_base","5"
"A19YQU3ZZ8USPO",3,"3","recurrance","satisfaction_base","8"
"A1ABL45KAK12A5",5,"1","recurrance","satisfaction_base","3"
"A1ABL45KAK12A5",5,"2","recurrance","satisfaction_base","2"
"A1ABL45KAK12A5",5,"3","recurrance","satisfaction_base","1"
"A1ABL45KAK12A5",5,"4","long-term","satisfaction_base","1"
"A1ABL45KAK12A5",5,"5","recurrance","satisfaction_base","2"
"A1ADAWW4IHPCQ7",3,"1","long-term","satisfaction_base","8"
"A1ADAWW4IHPCQ7",3,"2","recurrance","satisfaction_base","8"
"A1ADAWW4IHPCQ7",3,"3","long-term","satisfaction_base","8"
"A1AIMKA54UBYIQ",2,"1","recurrance","satisfaction_base","5"
"A1AIMKA54UBYIQ",2,"2","recurrance","satisfaction_base","3"
"A1AZLJ3R5FQ9B7",3,"1","long-term","satisfaction_base","8"
"A1AZLJ3R5FQ9B7",3,"2","recurrance","satisfaction_base","1"
"A1AZLJ3R5FQ9B7",3,"3","recurrance","satisfaction_base","1"
"A1B5SSGMTAQ9B5",2,"1","short-term","satisfaction_base","3"
"A1B5SSGMTAQ9B5",2,"2","short-term","satisfaction_base","2"
"A1BG47GSHQ9WSU",2,"1","short-term","satisfaction_base","8"
"A1BG47GSHQ9WSU",2,"2","recurrance","satisfaction_base","8"
"A1BIJGB7XA0GME",3,"1","short-term","satisfaction_base","6"
"A1BIJGB7XA0GME",3,"2","short-term","satisfaction_base","3"
"A1BIJGB7XA0GME",3,"3","long-term","satisfaction_base","5"
"A1BSVEBYDZ0AAU",3,"1","recurrance","satisfaction_base","3"
"A1BSVEBYDZ0AAU",3,"2","recurrance","satisfaction_base","7"
"A1BSVEBYDZ0AAU",3,"3","recurrance","satisfaction_base","1"
"A1BWS5AD2T4NIR",5,"1","short-term","satisfaction_base","5"
"A1BWS5AD2T4NIR",5,"2","recurrance","satisfaction_base","6"
"A1BWS5AD2T4NIR",5,"3","recurrance","satisfaction_base","8"
"A1BWS5AD2T4NIR",5,"4","recurrance","satisfaction_base","6"
"A1BWS5AD2T4NIR",5,"5","long-term","satisfaction_base","8"
"A1CI5U3BLQ2DDS",5,"1","short-term","satisfaction_base","8"
"A1CI5U3BLQ2DDS",5,"2","long-term","satisfaction_base","1"
"A1CI5U3BLQ2DDS",5,"3","recurrance","satisfaction_base","1"
"A1CI5U3BLQ2DDS",5,"4","recurrance","satisfaction_base","1"
"A1CI5U3BLQ2DDS",5,"5","recurrance","satisfaction_base","1"
"A1CTUG0RUGCY48",1,"1","long-term","satisfaction_base","8"
"A1D2ZSPIHOI23K",3,"1","short-term","satisfaction_base","5"
"A1D2ZSPIHOI23K",3,"2","recurrance","satisfaction_base","3"
"A1D2ZSPIHOI23K",3,"3","short-term","satisfaction_base","6"
"A1D7IULWFI8PB1",3,"1","long-term","satisfaction_base","8"
"A1D7IULWFI8PB1",3,"2","short-term","satisfaction_base","2"
"A1D7IULWFI8PB1",3,"3","short-term","satisfaction_base","8"
"A1DD23J1WBGQUU",3,"1","recurrance","satisfaction_base","8"
"A1DD23J1WBGQUU",3,"2","recurrance","satisfaction_base","2"
"A1DD23J1WBGQUU",3,"3","long-term","satisfaction_base","6"
"A1EH9BPKYXFBS5",5,"1","short-term","satisfaction_base","3"
"A1EH9BPKYXFBS5",5,"2","recurrance","satisfaction_base","6"
"A1EH9BPKYXFBS5",5,"3","long-term","satisfaction_base","8"
"A1EH9BPKYXFBS5",5,"4","recurrance","satisfaction_base","1"
"A1EH9BPKYXFBS5",5,"5","long-term","satisfaction_base","7"
"A1F1TBDHPYAAXT",3,"1","short-term","satisfaction_base","8"
"A1F1TBDHPYAAXT",3,"2","short-term","satisfaction_base","8"
"A1F1TBDHPYAAXT",3,"3","recurrance","satisfaction_base","7"
"A1G187YBG0DVMQ",3,"1","short-term","satisfaction_base","2"
"A1G187YBG0DVMQ",3,"2","long-term","satisfaction_base","1"
"A1G187YBG0DVMQ",3,"3","recurrance","satisfaction_base","1"
"A1G5EPLJEGL381",2,"1","long-term","satisfaction_base","5"
"A1G5EPLJEGL381",2,"2","long-term","satisfaction_base","3"
"A1H5Q9HRH4RPZU",3,"1","recurrance","satisfaction_base","1"
"A1H5Q9HRH4RPZU",3,"2","long-term","satisfaction_base","6"
"A1H5Q9HRH4RPZU",3,"3","short-term","satisfaction_base","1"
"A1IBLFQ2E6VA2J",5,"1","short-term","satisfaction_base","3"
"A1IBLFQ2E6VA2J",5,"2","recurrance","satisfaction_base","5"
"A1IBLFQ2E6VA2J",5,"3","short-term","satisfaction_base","1"
"A1IBLFQ2E6VA2J",5,"4","recurrance","satisfaction_base","8"
"A1IBLFQ2E6VA2J",5,"5","long-term","satisfaction_base","1"
"A1IJ56N5Z4TT46",5,"1","recurrance","satisfaction_base","1"
"A1IJ56N5Z4TT46",5,"2","recurrance","satisfaction_base","1"
"A1IJ56N5Z4TT46",5,"3","short-term","satisfaction_base","2"
"A1IJ56N5Z4TT46",5,"4","short-term","satisfaction_base","5"
"A1IJ56N5Z4TT46",5,"5","recurrance","satisfaction_base","3"
"A1IL81UMEC9OJI",5,"1","long-term","satisfaction_base","3"
"A1IL81UMEC9OJI",5,"2","short-term","satisfaction_base","3"
"A1IL81UMEC9OJI",5,"3","short-term","satisfaction_base","3"
"A1IL81UMEC9OJI",5,"4","long-term","satisfaction_base","1"
"A1IL81UMEC9OJI",5,"5","long-term","satisfaction_base","8"
"A1J8TVICSRC70W",5,"1","short-term","satisfaction_base","2"
"A1J8TVICSRC70W",5,"2","recurrance","satisfaction_base","5"
"A1J8TVICSRC70W",5,"3","short-term","satisfaction_base","5"
"A1J8TVICSRC70W",5,"4","short-term","satisfaction_base","2"
"A1J8TVICSRC70W",5,"5","recurrance","satisfaction_base","3"
"A1J9Z2VOHTT1UZ",3,"1","recurrance","satisfaction_base","1"
"A1J9Z2VOHTT1UZ",3,"2","recurrance","satisfaction_base","1"
"A1J9Z2VOHTT1UZ",3,"3","recurrance","satisfaction_base","8"
"A1K8VUKRL53OX",5,"1","short-term","satisfaction_base","6"
"A1K8VUKRL53OX",5,"2","short-term","satisfaction_base","5"
"A1K8VUKRL53OX",5,"3","recurrance","satisfaction_base","6"
"A1K8VUKRL53OX",5,"4","long-term","satisfaction_base","5"
"A1K8VUKRL53OX",5,"5","short-term","satisfaction_base","3"
"A1KC342L9WAQ2",3,"1","short-term","satisfaction_base","5"
"A1KC342L9WAQ2",3,"2","short-term","satisfaction_base","5"
"A1KC342L9WAQ2",3,"3","recurrance","satisfaction_base","5"
"A1LJNQX4KBUXNP",3,"1","recurrance","satisfaction_base","5"
"A1LJNQX4KBUXNP",3,"2","recurrance","satisfaction_base","8"
"A1LJNQX4KBUXNP",3,"3","short-term","satisfaction_base","2"
"A1LS7GARU7CD08",3,"1","recurrance","satisfaction_base","6"
"A1LS7GARU7CD08",3,"2","recurrance","satisfaction_base","5"
"A1LS7GARU7CD08",3,"3","long-term","satisfaction_base","8"
"A1M8BYIP0KZJZX",5,"1","short-term","satisfaction_base","5"
"A1M8BYIP0KZJZX",5,"2","long-term","satisfaction_base","1"
"A1M8BYIP0KZJZX",5,"3","short-term","satisfaction_base","8"
"A1M8BYIP0KZJZX",5,"4","short-term","satisfaction_base","5"
"A1M8BYIP0KZJZX",5,"5","long-term","satisfaction_base","1"
"A1MJWY7UO3CDSM",2,"1","short-term","satisfaction_base","2"
"A1MJWY7UO3CDSM",2,"2","short-term","satisfaction_base","8"
"A1NVF1YLDLF563",3,"1","recurrance","satisfaction_base","6"
"A1NVF1YLDLF563",3,"2","recurrance","satisfaction_base","8"
"A1NVF1YLDLF563",3,"3","recurrance","satisfaction_base","8"
"A1O9PAK6THJ9Y7",2,"1","long-term","satisfaction_base","8"
"A1O9PAK6THJ9Y7",2,"2","long-term","satisfaction_base","8"
"A1OJV3R8BH73BD",3,"1","short-term","satisfaction_base","5"
"A1OJV3R8BH73BD",3,"2","short-term","satisfaction_base","5"
"A1OJV3R8BH73BD",3,"3","short-term","satisfaction_base","8"
"A1OR82RF1ZFWP",3,"1","recurrance","satisfaction_base","5"
"A1OR82RF1ZFWP",3,"2","short-term","satisfaction_base","1"
"A1OR82RF1ZFWP",3,"3","recurrance","satisfaction_base","3"
"A1P3I7YCWXF9YG",2,"1","long-term","satisfaction_base","7"
"A1P3I7YCWXF9YG",2,"2","recurrance","satisfaction_base","7"
"A1QT7BQZVOBSY0",4,"1","recurrance","satisfaction_base","6"
"A1QT7BQZVOBSY0",4,"2","short-term","satisfaction_base","5"
"A1QT7BQZVOBSY0",4,"3","recurrance","satisfaction_base","2"
"A1QT7BQZVOBSY0",4,"4","recurrance","satisfaction_base","6"
"A1R5W4RQZTROD8",4,"1","long-term","satisfaction_base","8"
"A1R5W4RQZTROD8",4,"2","recurrance","satisfaction_base","6"
"A1R5W4RQZTROD8",4,"3","recurrance","satisfaction_base","8"
"A1R5W4RQZTROD8",4,"4","recurrance","satisfaction_base","6"
"A1ROEDVMTO9Y3X",2,"1","short-term","satisfaction_base","3"
"A1ROEDVMTO9Y3X",2,"2","short-term","satisfaction_base","6"
"A1RQUOVV8PCXBM",5,"1","long-term","satisfaction_base","2"
"A1RQUOVV8PCXBM",5,"2","recurrance","satisfaction_base","2"
"A1RQUOVV8PCXBM",5,"3","short-term","satisfaction_base","3"
"A1RQUOVV8PCXBM",5,"4","recurrance","satisfaction_base","2"
"A1RQUOVV8PCXBM",5,"5","recurrance","satisfaction_base","8"
"A1RWNYJA5X25YH",5,"1","recurrance","satisfaction_base","2"
"A1RWNYJA5X25YH",5,"2","long-term","satisfaction_base","3"
"A1RWNYJA5X25YH",5,"3","recurrance","satisfaction_base","2"
"A1RWNYJA5X25YH",5,"4","short-term","satisfaction_base","2"
"A1RWNYJA5X25YH",5,"5","recurrance","satisfaction_base","1"
"A1SISJL5ST2PWH",3,"1","recurrance","satisfaction_base","2"
"A1SISJL5ST2PWH",3,"2","short-term","satisfaction_base","8"
"A1SISJL5ST2PWH",3,"3","short-term","satisfaction_base","8"
"A1SL72YBUW8Q8K",4,"1","recurrance","satisfaction_base","3"
"A1SL72YBUW8Q8K",4,"2","recurrance","satisfaction_base","3"
"A1SL72YBUW8Q8K",4,"3","short-term","satisfaction_base","6"
"A1SL72YBUW8Q8K",4,"4","recurrance","satisfaction_base","7"
"A1T83SZBP2DN65",2,"1","short-term","satisfaction_base","8"
"A1T83SZBP2DN65",2,"2","long-term","satisfaction_base","5"
"A1TPGXT718D68E",3,"1","short-term","satisfaction_base","8"
"A1TPGXT718D68E",3,"2","short-term","satisfaction_base","1"
"A1TPGXT718D68E",3,"3","short-term","satisfaction_base","1"
"A1U8LTCX5XYJ45",3,"1","long-term","satisfaction_base","7"
"A1U8LTCX5XYJ45",3,"2","long-term","satisfaction_base","7"
"A1U8LTCX5XYJ45",3,"3","long-term","satisfaction_base","8"
"A1VFRCYMWGWWCZ",5,"1","recurrance","satisfaction_base","2"
"A1VFRCYMWGWWCZ",5,"2","long-term","satisfaction_base","8"
"A1VFRCYMWGWWCZ",5,"3","recurrance","satisfaction_base","8"
"A1VFRCYMWGWWCZ",5,"4","recurrance","satisfaction_base","5"
"A1VFRCYMWGWWCZ",5,"5","long-term","satisfaction_base","2"
"A1VRG5HKZC0H0C",5,"1","short-term","satisfaction_base","7"
"A1VRG5HKZC0H0C",5,"2","short-term","satisfaction_base","2"
"A1VRG5HKZC0H0C",5,"3","short-term","satisfaction_base","8"
"A1VRG5HKZC0H0C",5,"4","recurrance","satisfaction_base","8"
"A1VRG5HKZC0H0C",5,"5","recurrance","satisfaction_base","8"
"A1W7I6FN183I8F",5,"1","recurrance","satisfaction_base","3"
"A1W7I6FN183I8F",5,"2","recurrance","satisfaction_base","1"
"A1W7I6FN183I8F",5,"3","short-term","satisfaction_base","1"
"A1W7I6FN183I8F",5,"4","recurrance","satisfaction_base","2"
"A1W7I6FN183I8F",5,"5","recurrance","satisfaction_base","2"
"A1W850QN9RK019",5,"1","long-term","satisfaction_base","6"
"A1W850QN9RK019",5,"2","short-term","satisfaction_base","3"
"A1W850QN9RK019",5,"3","long-term","satisfaction_base","5"
"A1W850QN9RK019",5,"4","short-term","satisfaction_base","6"
"A1W850QN9RK019",5,"5","recurrance","satisfaction_base","6"
"A1WJYF201K77BI",5,"1","recurrance","satisfaction_base","8"
"A1WJYF201K77BI",5,"2","recurrance","satisfaction_base","1"
"A1WJYF201K77BI",5,"3","recurrance","satisfaction_base","1"
"A1WJYF201K77BI",5,"4","recurrance","satisfaction_base","2"
"A1WJYF201K77BI",5,"5","recurrance","satisfaction_base","5"
"A1WQACYPLESVGL",5,"1","short-term","satisfaction_base","2"
"A1WQACYPLESVGL",5,"2","short-term","satisfaction_base","2"
"A1WQACYPLESVGL",5,"3","recurrance","satisfaction_base","1"
"A1WQACYPLESVGL",5,"4","recurrance","satisfaction_base","2"
"A1WQACYPLESVGL",5,"5","short-term","satisfaction_base","2"
"A1WS9UHL45VZ0X",3,"1","short-term","satisfaction_base","1"
"A1WS9UHL45VZ0X",3,"2","recurrance","satisfaction_base","5"
"A1WS9UHL45VZ0X",3,"3","recurrance","satisfaction_base","2"
"A1WZY0K6IE3ASG",5,"1","recurrance","satisfaction_base","8"
"A1WZY0K6IE3ASG",5,"2","recurrance","satisfaction_base","2"
"A1WZY0K6IE3ASG",5,"3","recurrance","satisfaction_base","6"
"A1WZY0K6IE3ASG",5,"4","recurrance","satisfaction_base","8"
"A1WZY0K6IE3ASG",5,"5","recurrance","satisfaction_base","7"
"A1X388C6SDCDEY",4,"1","recurrance","satisfaction_base","2"
"A1X388C6SDCDEY",4,"2","recurrance","satisfaction_base","1"
"A1X388C6SDCDEY",4,"3","recurrance","satisfaction_base","2"
"A1X388C6SDCDEY",4,"4","recurrance","satisfaction_base","1"
"A1XRWOK00HK1J4",4,"1","recurrance","satisfaction_base","2"
"A1XRWOK00HK1J4",4,"2","recurrance","satisfaction_base","6"
"A1XRWOK00HK1J4",4,"3","recurrance","satisfaction_base","6"
"A1XRWOK00HK1J4",4,"4","recurrance","satisfaction_base","8"
"A1XUZFDVKP95VC",2,"1","long-term","satisfaction_base","3"
"A1XUZFDVKP95VC",2,"2","short-term","satisfaction_base","5"
"A1YPOIURXB6ESR",4,"1","short-term","satisfaction_base","2"
"A1YPOIURXB6ESR",4,"2","recurrance","satisfaction_base","2"
"A1YPOIURXB6ESR",4,"3","short-term","satisfaction_base","2"
"A1YPOIURXB6ESR",4,"4","short-term","satisfaction_base","2"
"A1Z2ZGPJRGG0G3",3,"1","recurrance","satisfaction_base","6"
"A1Z2ZGPJRGG0G3",3,"2","recurrance","satisfaction_base","5"
"A1Z2ZGPJRGG0G3",3,"3","short-term","satisfaction_base","5"
"A1ZT0TLZZTT47M",5,"1","recurrance","satisfaction_base","5"
"A1ZT0TLZZTT47M",5,"2","recurrance","satisfaction_base","5"
"A1ZT0TLZZTT47M",5,"3","short-term","satisfaction_base","6"
"A1ZT0TLZZTT47M",5,"4","recurrance","satisfaction_base","2"
"A1ZT0TLZZTT47M",5,"5","recurrance","satisfaction_base","5"
"A1ZT30BGR3266K",2,"1","recurrance","satisfaction_base","5"
"A1ZT30BGR3266K",2,"2","recurrance","satisfaction_base","5"
"A207IHY6GERCFO",3,"1","recurrance","satisfaction_base","6"
"A207IHY6GERCFO",3,"2","short-term","satisfaction_base","2"
"A207IHY6GERCFO",3,"3","recurrance","satisfaction_base","3"
"A2196WCNDZULFS",3,"1","long-term","satisfaction_base","5"
"A2196WCNDZULFS",3,"2","long-term","satisfaction_base","1"
"A2196WCNDZULFS",3,"3","long-term","satisfaction_base","5"
"A21BXRUD15TQL8",3,"1","long-term","satisfaction_base","2"
"A21BXRUD15TQL8",3,"2","short-term","satisfaction_base","8"
"A21BXRUD15TQL8",3,"3","recurrance","satisfaction_base","3"
"A21ZYTE6WOKUA",4,"1","long-term","satisfaction_base","7"
"A21ZYTE6WOKUA",4,"2","long-term","satisfaction_base","5"
"A21ZYTE6WOKUA",4,"3","long-term","satisfaction_base","8"
"A21ZYTE6WOKUA",4,"4","short-term","satisfaction_base","7"
"A225BMTMXUR5F4",5,"1","short-term","satisfaction_base","6"
"A225BMTMXUR5F4",5,"2","recurrance","satisfaction_base","8"
"A225BMTMXUR5F4",5,"3","long-term","satisfaction_base","1"
"A225BMTMXUR5F4",5,"4","recurrance","satisfaction_base","5"
"A225BMTMXUR5F4",5,"5","recurrance","satisfaction_base","6"
"A22DDO8NILSX6O",4,"1","recurrance","satisfaction_base","8"
"A22DDO8NILSX6O",4,"2","recurrance","satisfaction_base","2"
"A22DDO8NILSX6O",4,"3","recurrance","satisfaction_base","8"
"A22DDO8NILSX6O",4,"4","recurrance","satisfaction_base","2"
"A22SZHZTF72TRM",4,"1","short-term","satisfaction_base","5"
"A22SZHZTF72TRM",4,"2","short-term","satisfaction_base","8"
"A22SZHZTF72TRM",4,"3","recurrance","satisfaction_base","3"
"A22SZHZTF72TRM",4,"4","recurrance","satisfaction_base","3"
"A248PLZABUKB62",5,"1","short-term","satisfaction_base","6"
"A248PLZABUKB62",5,"2","short-term","satisfaction_base","6"
"A248PLZABUKB62",5,"3","short-term","satisfaction_base","6"
"A248PLZABUKB62",5,"4","short-term","satisfaction_base","7"
"A248PLZABUKB62",5,"5","short-term","satisfaction_base","7"
"A255RBA8P0K0XV",5,"1","recurrance","satisfaction_base","6"
"A255RBA8P0K0XV",5,"2","long-term","satisfaction_base","6"
"A255RBA8P0K0XV",5,"3","recurrance","satisfaction_base","5"
"A255RBA8P0K0XV",5,"4","recurrance","satisfaction_base","5"
"A255RBA8P0K0XV",5,"5","long-term","satisfaction_base","6"
"A2615YW1YERQBO",3,"1","long-term","satisfaction_base","5"
"A2615YW1YERQBO",3,"2","long-term","satisfaction_base","3"
"A2615YW1YERQBO",3,"3","long-term","satisfaction_base","3"
"A26NGLGGFTATVN",2,"1","recurrance","satisfaction_base","7"
"A26NGLGGFTATVN",2,"2","recurrance","satisfaction_base","5"
"A26UAJWMMNN351",3,"1","short-term","satisfaction_base","7"
"A26UAJWMMNN351",3,"2","long-term","satisfaction_base","5"
"A26UAJWMMNN351",3,"3","short-term","satisfaction_base","7"
"A27INSDNTACWAM",4,"1","recurrance","satisfaction_base","1"
"A27INSDNTACWAM",4,"2","recurrance","satisfaction_base","1"
"A27INSDNTACWAM",4,"3","long-term","satisfaction_base","1"
"A27INSDNTACWAM",4,"4","long-term","satisfaction_base","1"
"A286W816CMIZL9",3,"1","long-term","satisfaction_base","1"
"A286W816CMIZL9",3,"2","recurrance","satisfaction_base","3"
"A286W816CMIZL9",3,"3","recurrance","satisfaction_base","2"
"A28J7H4TH29DC3",3,"1","short-term","satisfaction_base","3"
"A28J7H4TH29DC3",3,"2","recurrance","satisfaction_base","3"
"A28J7H4TH29DC3",3,"3","recurrance","satisfaction_base","1"
"A2ASTDMWBCFIP0",2,"1","short-term","satisfaction_base","8"
"A2ASTDMWBCFIP0",2,"2","short-term","satisfaction_base","7"
"A2AT6TSPPCR106",4,"1","recurrance","satisfaction_base","2"
"A2AT6TSPPCR106",4,"2","recurrance","satisfaction_base","1"
"A2AT6TSPPCR106",4,"3","long-term","satisfaction_base","5"
"A2AT6TSPPCR106",4,"4","recurrance","satisfaction_base","5"
"A2AZYU1CT24O0K",5,"1","short-term","satisfaction_base","1"
"A2AZYU1CT24O0K",5,"2","recurrance","satisfaction_base","6"
"A2AZYU1CT24O0K",5,"3","recurrance","satisfaction_base","5"
"A2AZYU1CT24O0K",5,"4","long-term","satisfaction_base","1"
"A2AZYU1CT24O0K",5,"5","recurrance","satisfaction_base","2"
"A2B0FLA55RH047",4,"1","long-term","satisfaction_base","3"
"A2B0FLA55RH047",4,"2","recurrance","satisfaction_base","3"
"A2B0FLA55RH047",4,"3","short-term","satisfaction_base","5"
"A2B0FLA55RH047",4,"4","recurrance","satisfaction_base","6"
"A2BEBDMQ7SI4IY",5,"1","short-term","satisfaction_base","5"
"A2BEBDMQ7SI4IY",5,"2","short-term","satisfaction_base","5"
"A2BEBDMQ7SI4IY",5,"3","recurrance","satisfaction_base","6"
"A2BEBDMQ7SI4IY",5,"4","long-term","satisfaction_base","6"
"A2BEBDMQ7SI4IY",5,"5","short-term","satisfaction_base","6"
"A2BJTPZLXIGO8D",3,"1","recurrance","satisfaction_base","7"
"A2BJTPZLXIGO8D",3,"2","recurrance","satisfaction_base","2"
"A2BJTPZLXIGO8D",3,"3","recurrance","satisfaction_base","2"
"A2CP6MLJVJYBO7",2,"1","recurrance","satisfaction_base","8"
"A2CP6MLJVJYBO7",2,"2","recurrance","satisfaction_base","2"
"A2CYMT8T33U6EE",5,"1","recurrance","satisfaction_base","2"
"A2CYMT8T33U6EE",5,"2","recurrance","satisfaction_base","2"
"A2CYMT8T33U6EE",5,"3","recurrance","satisfaction_base","6"
"A2CYMT8T33U6EE",5,"4","recurrance","satisfaction_base","5"
"A2CYMT8T33U6EE",5,"5","recurrance","satisfaction_base","3"
"A2DVV59R1CQU6T",3,"1","long-term","satisfaction_base","8"
"A2DVV59R1CQU6T",3,"2","recurrance","satisfaction_base","7"
"A2DVV59R1CQU6T",3,"3","recurrance","satisfaction_base","2"
"A2EK1HDV4I4GSK",2,"1","long-term","satisfaction_base","5"
"A2EK1HDV4I4GSK",2,"2","long-term","satisfaction_base","6"
"A2EMTSJS47K8SU",3,"1","long-term","satisfaction_base","8"
"A2EMTSJS47K8SU",3,"2","recurrance","satisfaction_base","5"
"A2EMTSJS47K8SU",3,"3","short-term","satisfaction_base","8"
"A2ESBX4C2Q6TQY",5,"1","short-term","satisfaction_base","8"
"A2ESBX4C2Q6TQY",5,"2","long-term","satisfaction_base","1"
"A2ESBX4C2Q6TQY",5,"3","long-term","satisfaction_base","1"
"A2ESBX4C2Q6TQY",5,"4","long-term","satisfaction_base","2"
"A2ESBX4C2Q6TQY",5,"5","recurrance","satisfaction_base","1"
"A2F5QCUTZU7KF7",3,"1","recurrance","satisfaction_base","7"
"A2F5QCUTZU7KF7",3,"2","long-term","satisfaction_base","5"
"A2F5QCUTZU7KF7",3,"3","recurrance","satisfaction_base","7"
"A2FP41BSPG0Y4A",5,"1","recurrance","satisfaction_base","1"
"A2FP41BSPG0Y4A",5,"2","recurrance","satisfaction_base","8"
"A2FP41BSPG0Y4A",5,"3","long-term","satisfaction_base","5"
"A2FP41BSPG0Y4A",5,"4","recurrance","satisfaction_base","8"
"A2FP41BSPG0Y4A",5,"5","short-term","satisfaction_base","7"
"A2GTBBZA2M82NR",4,"1","recurrance","satisfaction_base","1"
"A2GTBBZA2M82NR",4,"2","short-term","satisfaction_base","2"
"A2GTBBZA2M82NR",4,"3","recurrance","satisfaction_base","1"
"A2GTBBZA2M82NR",4,"4","recurrance","satisfaction_base","1"
"A2H0VR477QHYO7",4,"1","long-term","satisfaction_base","6"
"A2H0VR477QHYO7",4,"2","long-term","satisfaction_base","1"
"A2H0VR477QHYO7",4,"3","long-term","satisfaction_base","3"
"A2H0VR477QHYO7",4,"4","long-term","satisfaction_base","3"
"A2H6Q22X1V1FTX",3,"1","short-term","satisfaction_base","8"
"A2H6Q22X1V1FTX",3,"2","long-term","satisfaction_base","2"
"A2H6Q22X1V1FTX",3,"3","short-term","satisfaction_base","1"
"A2H92K2776A1IC",4,"1","short-term","satisfaction_base","5"
"A2H92K2776A1IC",4,"2","short-term","satisfaction_base","7"
"A2H92K2776A1IC",4,"3","short-term","satisfaction_base","5"
"A2H92K2776A1IC",4,"4","short-term","satisfaction_base","5"
"A2HJYX70UQW9XR",5,"1","short-term","satisfaction_base","1"
"A2HJYX70UQW9XR",5,"2","recurrance","satisfaction_base","3"
"A2HJYX70UQW9XR",5,"3","long-term","satisfaction_base","1"
"A2HJYX70UQW9XR",5,"4","recurrance","satisfaction_base","8"
"A2HJYX70UQW9XR",5,"5","recurrance","satisfaction_base","2"
"A2HQMB1GSEADL",5,"1","short-term","satisfaction_base","8"
"A2HQMB1GSEADL",5,"2","recurrance","satisfaction_base","8"
"A2HQMB1GSEADL",5,"3","short-term","satisfaction_base","5"
"A2HQMB1GSEADL",5,"4","recurrance","satisfaction_base","1"
"A2HQMB1GSEADL",5,"5","recurrance","satisfaction_base","6"
"A2IJEKMVEHQ90W",5,"1","recurrance","satisfaction_base","7"
"A2IJEKMVEHQ90W",5,"2","long-term","satisfaction_base","1"
"A2IJEKMVEHQ90W",5,"3","recurrance","satisfaction_base","1"
"A2IJEKMVEHQ90W",5,"4","recurrance","satisfaction_base","7"
"A2IJEKMVEHQ90W",5,"5","long-term","satisfaction_base","2"
"A2KOR4003SVNC5",3,"1","short-term","satisfaction_base","1"
"A2KOR4003SVNC5",3,"2","long-term","satisfaction_base","5"
"A2KOR4003SVNC5",3,"3","long-term","satisfaction_base","5"
"A2LT6KC1X51FVW",2,"1","recurrance","satisfaction_base","1"
"A2LT6KC1X51FVW",2,"2","recurrance","satisfaction_base","1"
"A2LU3430Q972IN",3,"1","short-term","satisfaction_base","5"
"A2LU3430Q972IN",3,"2","short-term","satisfaction_base","8"
"A2LU3430Q972IN",3,"3","short-term","satisfaction_base","8"
"A2NAKIXS3DVGAA",1,"1","recurrance","satisfaction_base","7"
"A2NHFSO7GMM8QR",2,"1","long-term","satisfaction_base","7"
"A2NHFSO7GMM8QR",2,"2","recurrance","satisfaction_base","7"
"A2O2Q0LVWOWJ1G",4,"1","long-term","satisfaction_base","5"
